user_id,is_churned,churn_date,churn_reason
U06044,Yes,2025-09-27,Competition
U06045,Yes,2025-03-13,Inactive
U06046,Yes,2025-03-30,Features
U06047,Yes,2024-08-02,Price
U06048,Yes,2025-01-01,Features
U06049,Yes,2025-04-18,Features
U06050,No,,
U06051,No,,
U06052,Yes,2024-07-22,Competition
U06053,Yes,2024-11-15,Inactive
U06054,Yes,2024-08-07,Price
U06055,Yes,2024-07-06,Price
U06056,Yes,2024-04-21,Competition
U06057,Yes,2024-02-27,Features
U06058,Yes,2025-05-10,Features
U06059,Yes,2025-04-16,Price
U06060,Yes,2024-08-18,Inactive
U06061,Yes,2024-06-18,Inactive
U06062,Yes,2024-11-28,Competition
U06063,Yes,2024-11-08,Features
U06064,Yes,2025-02-02,Price
U06065,Yes,2025-03-21,Price
U06066,Yes,2024-10-14,Competition
U06067,Yes,2024-09-20,Competition
U06068,Yes,2024-07-17,Price
U06069,Yes,2025-02-02,Features
U06070,Yes,2024-07-10,Price
U06071,Yes,2025-08-11,Price
U06072,Yes,2024-07-26,Price
U06073,Yes,2024-12-22,Features
U06074,Yes,2025-01-09,Price
U06075,Yes,2025-07-08,Inactive
U06076,Yes,2024-06-08,Inactive
U06077,Yes,2024-08-09,Competition
U06078,Yes,2024-10-25,Price
U06079,Yes,2024-07-22,Inactive
U06080,No,,
U06081,Yes,2024-06-30,Price
U06082,Yes,2025-06-30,Competition
U06083,Yes,2025-01-21,Inactive
U06084,Yes,2024-11-24,Features
U06085,Yes,2024-11-24,Inactive
U06086,Yes,2024-06-26,Price
U06087,Yes,2024-06-17,Features
U06088,Yes,2024-06-07,Price
U06089,Yes,2025-01-19,Competition
U06090,Yes,2024-12-19,Features
U06091,Yes,2025-04-13,Price
U06092,No,,
U06093,Yes,2024-12-23,Features
U06094,Yes,2025-04-12,Inactive
U06095,Yes,2025-08-05,Price
U06096,Yes,2024-04-26,Price
U06097,Yes,2024-12-22,Inactive
U06098,Yes,2024-05-29,Features
U06099,Yes,2025-03-02,Price
U06100,Yes,2024-08-09,Features
U06101,Yes,2024-09-29,Competition
U06102,No,,
U06103,Yes,2025-01-21,Inactive
U06104,Yes,2025-03-15,Competition
U06105,Yes,2024-07-04,Inactive
U06106,Yes,2025-03-16,Price
U06107,Yes,2024-08-13,Inactive
U06108,Yes,2024-09-10,Inactive
U06109,Yes,2024-08-22,Inactive
U06110,Yes,2024-09-18,Features
U06111,Yes,2025-01-29,Inactive
U06112,Yes,2024-11-09,Competition
U06113,Yes,2024-04-07,Features
U06114,No,,
U06115,Yes,2024-04-07,Price
U06116,Yes,2024-12-11,Inactive
U06117,Yes,2024-12-25,Competition
U06118,Yes,2024-06-03,Price
U06119,Yes,2024-08-24,Features
U06120,Yes,2024-08-10,Inactive
U06121,Yes,2025-04-30,Competition
U06122,Yes,2024-12-02,Competition
U06123,Yes,2024-04-05,Features
U06124,No,,
U06125,Yes,2024-11-04,Competition
U06126,Yes,2024-09-20,Features
U06127,Yes,2024-09-07,Price
U06128,Yes,2024-08-19,Features
U06129,Yes,2024-07-20,Inactive
U06130,Yes,2024-08-21,Price
U06131,Yes,2025-04-10,Features
U06132,Yes,2024-03-18,Inactive
U06133,Yes,2024-11-23,Features
U06134,Yes,2025-03-15,Competition
U06135,Yes,2024-08-22,Features
U06136,Yes,2024-10-01,Features
U06137,Yes,2024-02-02,Price
U06138,Yes,2025-02-11,Price
U06139,Yes,2025-07-11,Inactive
U06140,Yes,2024-11-17,Price
U06141,Yes,2024-04-28,Inactive
U06142,Yes,2024-08-06,Features
U06143,Yes,2024-09-03,Price
U06144,No,,
U06145,Yes,2024-06-11,Features
U06146,Yes,2025-02-04,Competition
U06147,Yes,2024-07-21,Competition
U06148,Yes,2024-06-06,Features
U06149,Yes,2025-08-26,Features
U06150,Yes,2024-10-03,Price
U06151,Yes,2024-11-07,Features
U06152,Yes,2024-08-22,Price
U06153,Yes,2024-10-22,Features
U06154,Yes,2024-11-26,Inactive
U06155,No,,
U06156,Yes,2024-07-22,Inactive
U06157,No,,
U06158,Yes,2025-05-16,Inactive
U06159,Yes,2024-07-05,Features
U06160,Yes,2024-07-13,Inactive
U06161,No,,
U06162,Yes,2024-09-26,Competition
U06163,Yes,2024-11-16,Inactive
U06164,Yes,2024-12-29,Features
U06165,No,,
U06166,Yes,2024-06-15,Features
U06167,Yes,2025-07-25,Competition
U06168,Yes,2024-07-27,Competition
U06169,Yes,2024-05-14,Features
U06170,Yes,2024-08-28,Competition
U06171,Yes,2025-02-06,Price
U06172,Yes,2024-08-06,Competition
U06173,Yes,2025-04-14,Inactive
U06174,No,,
U06175,Yes,2025-02-19,Competition
U06176,No,,
U06177,Yes,2024-06-21,Inactive
U06178,Yes,2025-03-23,Competition
U06179,Yes,2024-09-28,Competition
U06180,Yes,2025-06-13,Price
U06181,Yes,2024-06-26,Competition
U06182,Yes,2025-01-14,Features
U06183,Yes,2024-10-08,Features
U06184,No,,
U06185,Yes,2025-06-13,Inactive
U06186,Yes,2024-04-30,Features
U06187,No,,
U06188,Yes,2024-06-20,Price
U06189,Yes,2024-11-05,Competition
U06190,Yes,2024-09-20,Competition
U06191,Yes,2025-04-15,Inactive
U06192,Yes,2024-10-06,Inactive
U06193,Yes,2024-07-03,Competition
U06194,Yes,2025-09-19,Price
U06195,Yes,2024-12-23,Features
U06196,Yes,2024-10-09,Competition
U06197,Yes,2024-11-12,Features
U06198,Yes,2025-04-05,Features
U06199,No,,
U06200,Yes,2025-05-30,Competition
U06201,Yes,2024-11-03,Competition
U06202,Yes,2024-09-05,Features
U06203,Yes,2024-06-12,Competition
U06204,Yes,2025-05-19,Features
U06205,Yes,2024-04-29,Inactive
U06206,No,,
U06207,Yes,2025-01-25,Inactive
U06208,Yes,2024-11-11,Competition
U06209,Yes,2025-03-28,Price
U06210,Yes,2025-11-14,Competition
U06211,Yes,2025-01-12,Features
U06212,No,,
U06213,No,,
U06214,Yes,2025-03-26,Competition
U06215,Yes,2025-08-07,Inactive
U06216,Yes,2025-04-07,Price
U06217,Yes,2024-12-18,Price
U06218,Yes,2025-02-14,Features
U06219,Yes,2025-03-29,Features
U06220,Yes,2024-11-01,Price
U06221,No,,
U06222,Yes,2024-02-22,Inactive
U06223,Yes,2025-02-25,Competition
U06224,Yes,2025-03-11,Price
U06225,Yes,2025-01-17,Features
U06226,Yes,2024-10-10,Price
U06227,Yes,2024-04-10,Price
U06228,Yes,2024-07-25,Competition
U06229,Yes,2024-06-28,Features
U06230,Yes,2025-04-18,Competition
U06231,No,,
U06232,Yes,2024-06-11,Features
U06233,Yes,2024-07-13,Competition
U06234,Yes,2024-08-10,Competition
U06235,Yes,2024-12-14,Inactive
U06236,Yes,2025-03-22,Competition
U06237,Yes,2024-12-15,Competition
U06238,Yes,2024-12-13,Features
U06239,Yes,2025-03-28,Features
U06240,Yes,2024-09-30,Competition
U06241,Yes,2025-06-12,Price
U06242,Yes,2024-08-11,Inactive
U06243,Yes,2025-03-02,Price
U06244,Yes,2024-12-27,Features
U06245,Yes,2024-10-15,Inactive
U06246,Yes,2024-09-10,Competition
U06247,Yes,2024-08-26,Price
U06248,Yes,2024-07-31,Price
U06249,Yes,2024-08-03,Price
U06250,Yes,2024-09-26,Price
U06251,Yes,2024-07-17,Price
U06252,Yes,2025-02-08,Price
U06253,Yes,2025-03-08,Inactive
U06254,Yes,2025-03-19,Competition
U06255,No,,
U06256,Yes,2024-02-12,Competition
U06257,Yes,2025-02-03,Competition
U06258,Yes,2024-10-31,Features
U06259,Yes,2024-09-22,Features
U06260,Yes,2024-05-23,Competition
U06261,Yes,2024-09-21,Inactive
U06262,Yes,2024-12-09,Inactive
U06263,Yes,2025-11-18,Features
U06264,Yes,2024-09-04,Price
U06265,Yes,2024-12-17,Features
U06266,Yes,2025-04-16,Inactive
U06267,Yes,2024-09-12,Price
U06268,Yes,2024-10-22,Inactive
U06269,Yes,2025-04-29,Competition
U06270,Yes,2025-05-12,Price
U06271,Yes,2024-09-14,Features
U06272,Yes,2024-05-02,Price
U06273,Yes,2024-12-05,Inactive
U06274,Yes,2024-04-29,Inactive
U06275,Yes,2024-09-21,Competition
U06276,Yes,2024-07-03,Features
U06277,Yes,2024-08-01,Features
U06278,Yes,2025-03-18,Price
U06279,Yes,2024-08-02,Price
U06280,Yes,2024-04-04,Price
U06281,Yes,2025-02-25,Features
U06282,Yes,2025-02-28,Competition
U06283,Yes,2025-03-04,Price
U06284,Yes,2024-08-11,Competition
U06285,Yes,2024-03-10,Competition
U06286,Yes,2024-03-26,Features
U06287,Yes,2024-05-08,Inactive
U06288,Yes,2024-11-26,Competition
U06289,Yes,2025-04-27,Features
U06290,Yes,2025-01-26,Features
U06291,Yes,2025-06-20,Features
U06292,Yes,2024-01-31,Inactive
U06293,Yes,2024-08-24,Price
U06294,Yes,2025-06-29,Competition
U06295,Yes,2025-05-05,Inactive
U06296,Yes,2024-12-19,Price
U06297,Yes,2024-04-12,Features
U06298,Yes,2024-05-17,Inactive
U06299,Yes,2024-04-04,Competition
U06300,Yes,2024-08-19,Features
U06301,Yes,2024-11-24,Inactive
U06302,Yes,2025-04-10,Inactive
U06303,Yes,2025-01-16,Inactive
U06304,Yes,2024-03-22,Inactive
U06305,Yes,2024-12-26,Competition
U06306,Yes,2024-11-11,Competition
U06307,Yes,2024-10-28,Price
U06308,Yes,2024-06-15,Price
U06309,Yes,2024-11-19,Features
U06310,No,,
U06311,Yes,2024-10-22,Price
U06312,No,,
U06313,Yes,2024-08-05,Features
U06314,Yes,2025-03-09,Inactive
U06315,Yes,2024-08-07,Features
U06316,Yes,2024-06-23,Price
U06317,Yes,2024-08-08,Competition
U06318,Yes,2024-07-01,Inactive
U06319,Yes,2024-11-27,Inactive
U06320,Yes,2025-07-17,Features
U06321,Yes,2024-05-09,Features
U06322,Yes,2024-10-21,Competition
U06323,Yes,2024-05-22,Features
U06324,Yes,2024-09-05,Price
U06325,Yes,2025-03-14,Competition
U06326,Yes,2024-08-27,Inactive
U06327,Yes,2024-10-09,Features
U06328,Yes,2025-09-06,Inactive
U06329,Yes,2024-05-18,Features
U06330,Yes,2024-10-26,Inactive
U06331,Yes,2025-04-18,Features
U06332,Yes,2024-11-29,Price
U06333,Yes,2025-06-14,Features
U06334,Yes,2024-05-12,Features
U06335,Yes,2024-02-11,Inactive
U06336,Yes,2024-03-25,Competition
U06337,Yes,2024-11-07,Features
U06338,Yes,2025-06-04,Inactive
U06339,No,,
U06340,Yes,2024-07-06,Price
U06341,Yes,2024-09-07,Features
U06342,Yes,2024-04-12,Price
U06343,Yes,2025-01-13,Competition
U06344,Yes,2025-09-05,Inactive
U06345,Yes,2025-05-14,Features
U06346,Yes,2024-06-06,Competition
U06347,Yes,2024-03-25,Price
U06348,Yes,2024-09-02,Competition
U06349,No,,
U06350,No,,
U06351,Yes,2024-08-25,Price
U06352,Yes,2024-08-18,Competition
U06353,Yes,2025-06-06,Features
U06354,Yes,2024-05-30,Features
U06355,Yes,2024-07-05,Inactive
U06356,Yes,2025-01-22,Features
U06357,Yes,2024-12-09,Price
U06358,Yes,2024-07-03,Features
U06359,Yes,2025-01-04,Competition
U06360,Yes,2024-10-13,Features
U06361,Yes,2025-07-29,Price
U06362,Yes,2024-08-02,Inactive
U06363,Yes,2025-04-22,Competition
U06364,No,,
U06365,Yes,2025-01-07,Inactive
U06366,Yes,2025-05-16,Competition
U06367,No,,
U06368,Yes,2025-01-17,Inactive
U06369,Yes,2024-06-22,Competition
U06370,Yes,2024-11-20,Competition
U06371,Yes,2024-05-26,Inactive
U06372,Yes,2025-03-23,Price
U06373,Yes,2024-04-19,Features
U06374,Yes,2024-04-12,Inactive
U06375,Yes,2025-03-18,Features
U06376,Yes,2025-04-16,Competition
U06377,Yes,2024-09-18,Price
U06378,Yes,2024-09-27,Features
U06379,Yes,2024-05-30,Competition
U06380,Yes,2025-02-14,Price
U06381,Yes,2025-04-07,Price
U06382,Yes,2024-10-19,Features
U06383,Yes,2025-04-21,Competition
U06384,Yes,2024-08-17,Competition
U06385,Yes,2025-02-26,Competition
U06386,Yes,2024-05-29,Features
U06387,Yes,2024-03-24,Competition
U06388,Yes,2024-12-09,Inactive
U06389,Yes,2025-04-04,Features
U06390,Yes,2025-02-17,Price
U06391,Yes,2024-08-21,Price
U06392,Yes,2025-01-26,Features
U06393,Yes,2024-08-20,Inactive
U06394,Yes,2024-06-14,Competition
U06395,Yes,2024-07-21,Competition
U06396,Yes,2025-01-18,Competition
U06397,Yes,2024-04-07,Competition
U06398,Yes,2025-01-27,Inactive
U06399,Yes,2024-06-13,Features
U06400,Yes,2024-02-16,Competition
U06401,Yes,2024-08-12,Features
U06402,Yes,2024-08-14,Competition
U06403,Yes,2024-09-10,Features
U06404,Yes,2025-01-04,Inactive
U06405,Yes,2024-11-23,Inactive
U06406,Yes,2025-05-30,Price
U06407,Yes,2025-01-04,Price
U06408,Yes,2025-02-04,Price
U06409,No,,
U06410,Yes,2025-01-04,Inactive
U06411,Yes,2024-08-18,Competition
U06412,Yes,2024-12-25,Price
U06413,Yes,2024-12-17,Inactive
U06414,Yes,2024-03-07,Inactive
U06415,Yes,2024-11-12,Price
U06416,Yes,2024-08-18,Features
U06417,Yes,2024-12-19,Competition
U06418,Yes,2024-06-12,Competition
U06419,Yes,2024-10-19,Price
U06420,Yes,2025-02-23,Competition
U06421,Yes,2024-05-08,Price
U06422,Yes,2024-02-09,Competition
U06423,Yes,2024-07-16,Competition
U06424,Yes,2024-10-16,Features
U06425,Yes,2024-08-09,Inactive
U06426,Yes,2024-05-05,Price
U06427,No,,
U06428,Yes,2024-12-20,Competition
U06429,Yes,2024-11-23,Competition
U06430,Yes,2024-03-04,Competition
U06431,Yes,2024-06-18,Features
U06432,Yes,2025-02-18,Features
U06433,Yes,2025-04-08,Features
U06434,Yes,2024-10-28,Features
U06435,Yes,2024-09-10,Competition
U06436,No,,
U06437,Yes,2024-12-06,Features
U06438,Yes,2024-11-26,Competition
U06439,Yes,2025-02-12,Price
U06440,No,,
U06441,Yes,2025-07-02,Price
U06442,Yes,2025-01-14,Price
U06443,Yes,2024-12-06,Features
U06444,Yes,2025-02-08,Competition
U06445,No,,
U06446,Yes,2024-06-12,Inactive
U06447,Yes,2024-11-26,Competition
U06448,Yes,2024-08-22,Competition
U06449,Yes,2024-05-30,Price
U06450,Yes,2024-10-27,Competition
U06451,Yes,2024-10-01,Features
U06452,Yes,2024-09-29,Features
U06453,Yes,2024-03-06,Competition
U06454,Yes,2025-05-07,Price
U06455,Yes,2025-02-01,Competition
U06456,Yes,2024-10-19,Inactive
U06457,Yes,2024-06-10,Inactive
U06458,Yes,2024-08-24,Features
U06459,Yes,2024-07-09,Price
U06460,Yes,2024-03-08,Inactive
U06461,Yes,2024-11-17,Competition
U06462,Yes,2025-01-26,Inactive
U06463,Yes,2025-05-08,Competition
U06464,Yes,2024-03-16,Competition
U06465,Yes,2025-02-23,Features
U06466,Yes,2025-03-15,Features
U06467,Yes,2025-03-18,Competition
U06468,No,,
U06469,Yes,2024-07-11,Features
U06470,No,,
U06471,No,,
U06472,Yes,2024-04-24,Features
U06473,Yes,2025-05-30,Price
U06474,Yes,2025-05-20,Price
U06475,Yes,2024-08-11,Price
U06476,Yes,2024-12-04,Features
U06477,Yes,2024-08-11,Features
U06478,Yes,2024-06-20,Features
U06479,Yes,2024-09-23,Competition
U06480,Yes,2024-08-12,Price
U06481,Yes,2025-02-12,Inactive
U06482,Yes,2024-09-02,Inactive
U06483,Yes,2024-02-25,Competition
U06484,Yes,2024-03-16,Price
U06485,No,,
U06486,Yes,2025-03-11,Inactive
U06487,Yes,2025-02-12,Price
U06488,Yes,2025-03-31,Price
U06489,Yes,2024-09-12,Inactive
U06490,Yes,2024-10-22,Price
U06491,No,,
U06492,No,,
U06493,Yes,2024-03-31,Competition
U06494,Yes,2025-01-25,Features
U06495,No,,
U06496,Yes,2024-10-27,Price
U06497,Yes,2024-06-17,Price
U06498,Yes,2025-05-10,Competition
U06499,Yes,2024-10-03,Price
U06500,Yes,2024-08-27,Competition
U06501,Yes,2024-12-02,Price
U06502,Yes,2024-03-30,Features
U06503,Yes,2024-09-11,Price
U06504,Yes,2024-11-01,Price
U06505,Yes,2025-01-20,Features
U06506,Yes,2024-05-19,Inactive
U06507,Yes,2025-01-26,Competition
U06508,Yes,2024-11-11,Inactive
U06509,Yes,2024-03-01,Competition
U06510,Yes,2025-02-28,Inactive
U06511,Yes,2024-03-08,Price
U06512,Yes,2024-09-15,Competition
U06513,Yes,2024-02-13,Features
U06514,Yes,2025-07-21,Competition
U06515,Yes,2025-01-29,Features
U06516,Yes,2024-09-24,Price
U06517,Yes,2025-01-24,Competition
U06518,Yes,2025-02-07,Price
U06519,Yes,2025-02-27,Competition
U06520,Yes,2025-03-23,Features
U06521,Yes,2025-04-01,Competition
U06522,Yes,2024-04-08,Features
U06523,Yes,2025-04-09,Price
U06524,Yes,2024-09-06,Inactive
U06525,No,,
U06526,No,,
U06527,Yes,2025-06-23,Competition
U06528,Yes,2024-07-07,Price
U06529,Yes,2025-01-04,Price
U06530,Yes,2024-12-15,Price
U06531,Yes,2025-05-28,Price
U06532,Yes,2025-01-22,Price
U06533,Yes,2024-12-13,Features
U06534,No,,
U06535,Yes,2024-12-10,Features
U06536,Yes,2024-10-18,Features
U06537,Yes,2025-06-17,Price
U06538,Yes,2025-06-26,Price
U06539,Yes,2024-03-11,Inactive
U06540,Yes,2025-03-07,Inactive
U06541,Yes,2024-12-06,Competition
U06542,Yes,2024-10-08,Competition
U06543,Yes,2024-12-28,Competition
U06544,No,,
U06545,Yes,2024-10-20,Inactive
U06546,Yes,2025-05-09,Price
U06547,No,,
U06548,No,,
U06549,Yes,2025-03-02,Price
U06550,No,,
U06551,Yes,2025-04-29,Features
U06552,Yes,2024-12-24,Features
U06553,Yes,2024-08-16,Price
U06554,Yes,2024-09-04,Features
U06555,No,,
U06556,Yes,2024-07-20,Inactive
U06557,Yes,2025-01-07,Inactive
U06558,Yes,2024-10-01,Price
U06559,Yes,2024-05-31,Competition
U06560,Yes,2024-09-10,Competition
U06561,No,,
U06562,Yes,2024-08-03,Price
U06563,Yes,2025-05-10,Price
U06564,Yes,2024-06-23,Features
U06565,Yes,2024-08-30,Features
U06566,Yes,2025-03-08,Inactive
U06567,Yes,2024-11-20,Price
U06568,Yes,2025-07-14,Inactive
U06569,Yes,2024-06-16,Features
U06570,Yes,2025-07-26,Price
U06571,No,,
U06572,Yes,2025-09-05,Competition
U06573,Yes,2025-02-23,Features
U06574,Yes,2024-12-20,Inactive
U06575,Yes,2025-01-01,Competition
U06576,Yes,2025-03-20,Features
U06577,Yes,2024-07-01,Competition
U06578,No,,
U06579,Yes,2024-07-18,Competition
U06580,No,,
U06581,Yes,2024-05-04,Competition
U06582,Yes,2024-10-11,Features
U06583,Yes,2025-03-21,Price
U06584,Yes,2024-08-10,Price
U06585,Yes,2024-11-10,Inactive
U06586,Yes,2025-06-27,Price
U06587,Yes,2024-12-09,Features
U06588,Yes,2025-03-05,Price
U06589,Yes,2024-12-13,Features
U06590,Yes,2024-12-16,Inactive
U06591,Yes,2024-09-11,Features
U06592,Yes,2024-10-01,Price
U06593,Yes,2024-09-20,Inactive
U06594,Yes,2025-08-20,Price
U06595,Yes,2025-01-25,Competition
U06596,Yes,2024-10-27,Inactive
U06597,Yes,2025-02-27,Inactive
U06598,Yes,2024-11-03,Competition
U06599,Yes,2024-10-05,Inactive
U06600,No,,
U06601,Yes,2024-06-28,Inactive
U06602,Yes,2024-05-25,Price
U06603,Yes,2025-01-31,Price
U06604,Yes,2025-02-17,Price
U06605,No,,
U06606,Yes,2025-03-31,Price
U06607,No,,
U06608,Yes,2025-05-27,Price
U06609,No,,
U06610,Yes,2025-07-27,Competition
U06611,Yes,2024-09-11,Competition
U06612,Yes,2024-10-20,Inactive
U06613,Yes,2024-09-27,Price
U06614,Yes,2025-02-04,Features
U06615,Yes,2024-07-25,Competition
U06616,Yes,2024-08-26,Competition
U06617,Yes,2024-07-14,Inactive
U06618,Yes,2024-04-12,Price
U06619,Yes,2024-12-17,Price
U06620,Yes,2024-12-09,Inactive
U06621,No,,
U06622,Yes,2024-05-21,Competition
U06623,Yes,2024-07-03,Price
U06624,No,,
U06625,Yes,2025-05-19,Competition
U06626,Yes,2025-08-02,Features
U06627,Yes,2025-03-12,Features
U06628,Yes,2024-09-02,Inactive
U06629,Yes,2025-01-14,Inactive
U06630,Yes,2024-12-29,Inactive
U06631,No,,
U06632,Yes,2025-08-22,Competition
U06633,No,,
U06634,Yes,2024-08-11,Inactive
U06635,Yes,2024-11-15,Features
U06636,No,,
U06637,Yes,2024-10-29,Competition
U06638,No,,
U06639,Yes,2025-06-11,Price
U06640,Yes,2025-01-17,Price
U06641,Yes,2025-01-08,Price
U06642,Yes,2024-09-18,Features
U06643,Yes,2024-12-05,Price
U06644,Yes,2024-07-24,Competition
U06645,Yes,2025-03-04,Price
U06646,Yes,2025-06-27,Inactive
U06647,Yes,2024-03-10,Inactive
U06648,Yes,2024-12-26,Features
U06649,Yes,2024-09-30,Inactive
U06650,Yes,2025-01-07,Price
U06651,Yes,2024-08-22,Inactive
U06652,Yes,2024-10-25,Price
U06653,No,,
U06654,Yes,2024-09-19,Inactive
U06655,Yes,2024-10-08,Inactive
U06656,Yes,2025-01-08,Inactive
U06657,Yes,2025-03-15,Competition
U06658,No,,
U06659,Yes,2024-08-09,Features
U06660,Yes,2025-05-15,Price
U06661,Yes,2024-09-08,Price
U06662,Yes,2025-03-05,Competition
U06663,Yes,2024-09-17,Features
U06664,Yes,2025-11-17,Price
U06665,Yes,2024-07-07,Features
U06666,Yes,2024-08-27,Price
U06667,Yes,2025-01-16,Inactive
U06668,Yes,2025-07-09,Competition
U06669,Yes,2024-09-04,Price
U06670,Yes,2025-01-08,Inactive
U06671,Yes,2024-12-23,Features
U06672,Yes,2024-05-29,Price
U06673,Yes,2024-12-08,Features
U06674,Yes,2024-07-01,Features
U06675,Yes,2024-10-25,Inactive
U06676,Yes,2025-01-21,Competition
U06677,Yes,2024-11-22,Competition
U06678,Yes,2024-12-07,Features
U06679,Yes,2025-03-18,Competition
U06680,Yes,2024-06-18,Inactive
U06681,Yes,2025-02-27,Inactive
U06682,No,,
U06683,Yes,2025-04-23,Features
U06684,Yes,2025-02-03,Inactive
U06685,Yes,2024-10-10,Price
U06686,Yes,2025-01-09,Competition
U06687,Yes,2024-10-29,Price
U06688,Yes,2024-09-01,Features
U06689,Yes,2024-07-21,Inactive
U06690,Yes,2024-02-11,Inactive
U06691,Yes,2025-03-01,Price
U06692,Yes,2024-05-23,Competition
U06693,No,,
U06694,Yes,2025-01-08,Competition
U06695,Yes,2025-01-12,Features
U06696,Yes,2024-08-29,Inactive
U06697,Yes,2024-07-04,Inactive
U06698,Yes,2025-01-08,Price
U06699,Yes,2025-06-25,Competition
U06700,No,,
U06701,Yes,2024-05-22,Competition
U06702,Yes,2025-01-22,Features
U06703,Yes,2024-06-01,Features
U06704,Yes,2024-10-23,Features
U06705,No,,
U06706,No,,
U06707,Yes,2025-01-30,Competition
U06708,Yes,2025-02-18,Competition
U06709,Yes,2024-04-29,Inactive
U06710,No,,
U06711,No,,
U06712,Yes,2024-08-01,Inactive
U06713,Yes,2025-03-09,Inactive
U06714,Yes,2025-01-15,Price
U06715,No,,
U06716,Yes,2025-05-09,Features
U06717,Yes,2025-04-03,Price
U06718,Yes,2024-07-18,Features
U06719,No,,
U06720,Yes,2025-03-05,Competition
U06721,Yes,2024-11-01,Competition
U06722,Yes,2024-11-11,Price
U06723,Yes,2024-05-04,Price
U06724,Yes,2025-01-24,Inactive
U06725,Yes,2024-04-27,Price
U06726,No,,
U06727,Yes,2024-12-17,Features
U06728,Yes,2024-09-24,Features
U06729,Yes,2024-05-02,Inactive
U06730,Yes,2024-11-21,Competition
U06731,Yes,2024-06-19,Inactive
U06732,Yes,2024-07-27,Competition
U06733,No,,
U06734,No,,
U06735,Yes,2024-12-23,Inactive
U06736,Yes,2025-06-26,Features
U06737,Yes,2024-07-09,Features
U06738,Yes,2024-03-26,Inactive
U06739,Yes,2025-08-15,Competition
U06740,Yes,2025-05-28,Competition
U06741,Yes,2024-11-12,Price
U06742,Yes,2024-10-17,Price
U06743,Yes,2024-11-01,Inactive
U06744,Yes,2024-04-04,Competition
U06745,Yes,2025-06-15,Competition
U06746,Yes,2024-09-19,Inactive
U06747,Yes,2025-04-09,Competition
U06748,Yes,2025-01-05,Inactive
U06749,Yes,2025-05-31,Features
U06750,Yes,2024-10-04,Inactive
U06751,Yes,2024-09-23,Competition
U06752,Yes,2024-04-28,Price
U06753,Yes,2024-10-03,Features
U06754,Yes,2025-08-17,Inactive
U06755,Yes,2025-10-20,Inactive
U06756,Yes,2025-02-08,Features
U06757,Yes,2025-03-27,Inactive
U06758,Yes,2024-11-12,Price
U06759,Yes,2025-04-19,Competition
U06760,Yes,2024-08-14,Inactive
U06761,Yes,2024-07-22,Inactive
U06762,No,,
U06763,Yes,2024-06-19,Features
U06764,Yes,2025-01-14,Price
U06765,Yes,2025-01-15,Competition
U06766,No,,
U06767,Yes,2025-03-17,Competition
U06768,Yes,2025-01-13,Inactive
U06769,Yes,2025-04-24,Competition
U06770,No,,
U06771,Yes,2024-09-25,Price
U06772,Yes,2025-07-02,Features
U06773,Yes,2025-02-20,Inactive
U06774,Yes,2025-03-08,Features
U06775,No,,
U06776,Yes,2024-10-09,Price
U06777,Yes,2024-08-26,Competition
U06778,Yes,2024-12-29,Features
U06779,No,,
U06780,Yes,2025-08-20,Competition
U06781,Yes,2025-02-05,Features
U06782,Yes,2024-06-03,Features
U06783,Yes,2025-04-15,Price
U06784,Yes,2024-10-13,Price
U06785,Yes,2024-10-20,Inactive
U06786,Yes,2024-09-01,Competition
U06787,Yes,2024-10-06,Price
U06788,Yes,2024-05-23,Inactive
U06789,Yes,2025-04-23,Features
U06790,Yes,2025-02-10,Price
U06791,Yes,2025-05-06,Inactive
U06792,Yes,2025-01-16,Inactive
U06793,Yes,2024-05-17,Price
U06794,Yes,2025-04-02,Inactive
U06795,No,,
U06796,Yes,2025-07-10,Features
U06797,Yes,2025-02-06,Inactive
U06798,Yes,2024-04-05,Competition
U06799,Yes,2024-12-18,Inactive
U06800,Yes,2025-02-04,Features
U06801,Yes,2024-11-14,Competition
U06802,No,,
U06803,Yes,2024-02-03,Competition
U06804,Yes,2024-04-13,Price
U06805,Yes,2024-08-24,Features
U06806,Yes,2024-09-01,Inactive
