transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,transaction_status,refund_date
T027859,U05553,2024-11-27,248.2,Accessories,Analytics Add-on,3,15,UPI,Completed,
T027860,U05553,2024-11-25,215.77,Subscription,Analytics Add-on,2,15,PayPal,Completed,
T027861,U05553,2024-12-21,489.89,Accessories,Pro,1,15,PayPal,Completed,
T027862,U05553,2025-03-24,85.74,Software,Analytics Add-on,3,20,UPI,Completed,
T027863,U05553,2025-04-24,437.19,Course,Starter,3,10,UPI,Completed,
T027864,U05553,2025-04-25,419.68,Accessories,Starter,2,20,PayPal,Completed,
T027865,U05555,2024-09-24,0.0,Course,Analytics Add-on,3,5,Card,Failed,
T027866,U05556,2024-11-23,287.31,Accessories,Analytics Add-on,1,0,Card,Completed,
T027867,U05556,2024-12-23,201.3,Accessories,Starter,1,15,PayPal,Completed,
T027868,U05556,2024-12-23,469.86,Accessories,Enterprise,1,20,UPI,Completed,
T027869,U05556,2025-01-20,102.37,Subscription,Analytics Add-on,1,5,PayPal,Refunded,2025-01-27
T027870,U05557,2024-09-10,477.66,Course,Pro,1,5,Card,Completed,
T027871,U05557,2024-10-10,0.0,Subscription,Pro,2,20,Card,Failed,
T027872,U05557,2024-11-06,0.0,Subscription,Starter,3,5,UPI,Failed,
T027873,U05557,2024-11-04,324.85,Software,Analytics Add-on,2,10,PayPal,Completed,
T027874,U05558,2024-07-11,0.0,Course,Pro,3,15,Card,Failed,
T027875,U05558,2024-08-10,86.37,Software,Pro,2,20,PayPal,Completed,
T027876,U05558,2024-08-10,193.71,Course,Enterprise,1,5,PayPal,Completed,
T027877,U05559,2024-08-20,70.92,Accessories,Enterprise,3,10,PayPal,Completed,
T027878,U05559,2024-08-21,279.76,Accessories,Enterprise,2,5,UPI,Refunded,2024-08-26
T027879,U05560,2024-10-06,48.01,Course,Analytics Add-on,1,20,UPI,Completed,
T027880,U05560,2024-11-05,181.64,Subscription,Analytics Add-on,3,15,Net Banking,Completed,
T027881,U05560,2024-11-03,454.96,Course,Starter,3,15,Net Banking,Completed,
T027882,U05560,2025-01-04,98.58,Software,Pro,2,5,PayPal,Completed,
T027883,U05561,2024-04-23,0.0,Accessories,Starter,1,5,Net Banking,Failed,
T027884,U05561,2024-04-24,41.22,Software,Enterprise,2,0,Card,Completed,
T027885,U05561,2024-05-23,312.77,Course,Starter,2,15,PayPal,Refunded,2024-05-28
T027886,U05561,2024-06-25,166.79,Subscription,Pro,1,5,Net Banking,Completed,
T027887,U05561,2024-06-27,314.57,Subscription,Enterprise,1,15,PayPal,Completed,
T027888,,2024-07-20,104.51,Course,Enterprise,2,0,UPI,Completed,
T027889,U05561,2024-07-20,232.19,Accessories,Starter,1,10,Net Banking,Completed,
T027890,U05561,2024-08-22,71.8,Accessories,Analytics Add-on,2,5,UPI,Completed,
T027891,U05561,2024-08-21,0.0,Accessories,Starter,3,20,Net Banking,Failed,
T027892,U05561,2024-09-23,129.29,Software,Analytics Add-on,3,0,UPI,Completed,
T027893,U05561,2024-09-21,144.66,Accessories,Pro,1,5,PayPal,Completed,
T027894,U05561,2024-10-22,318.92,Software,Pro,2,15,UPI,Completed,
T027895,U05561,2024-12-16,280.31,Subscription,Pro,2,5,UPI,Refunded,2024-12-23
T027896,U05562,2024-01-11,0.0,Subscription,Analytics Add-on,3,5,Card,Failed,
T027897,U05562,2024-01-11,195.82,Subscription,Analytics Add-on,3,15,Net Banking,Completed,
T027898,U05562,2024-02-11,24.53,Course,Enterprise,1,0,PayPal,Completed,
T027899,U05562,2024-02-12,50.44,Accessories,Analytics Add-on,3,10,PayPal,Completed,
T027900,U05562,2024-04-09,136.03,Course,Enterprise,2,0,Card,Completed,
T027901,U05562,2024-05-13,453.77,Course,Enterprise,3,10,Card,Refunded,2024-05-17
T027902,U05562,2024-05-10,435.26,Software,Enterprise,2,0,UPI,Completed,
T027903,U05563,2024-04-19,468.2,Software,Pro,3,15,Net Banking,Completed,
T027904,U05563,2024-06-19,454.95,Subscription,Pro,1,5,Card,Completed,
T027905,U05563,2024-06-17,0.0,Course,Pro,2,10,PayPal,Failed,
T027906,U05563,2024-07-16,226.03,Software,Enterprise,2,20,Card,Refunded,2024-07-20
T027907,U05563,2024-07-14,432.43,Accessories,Starter,3,0,PayPal,Completed,
T027908,U05563,2024-08-15,27.87,Course,Starter,1,10,Net Banking,Completed,
T027909,U05564,2024-02-01,344.76,Accessories,Analytics Add-on,2,20,Card,Completed,
T027910,U05564,2024-02-03,312.54,Software,Enterprise,1,5,UPI,Completed,
T027911,U05565,2024-08-11,310.75,Subscription,Starter,1,20,PayPal,Completed,
T027912,U05565,2024-09-09,284.19,Software,Pro,3,5,Net Banking,Completed,
T027913,U05565,2024-09-08,347.76,Subscription,Enterprise,1,10,Card,Completed,
T027914,U05566,2024-07-19,287.96,Accessories,Starter,2,10,UPI,Completed,
T027915,U05566,2024-08-15,147.2,Subscription,Starter,2,5,PayPal,Completed,
T027916,U05566,2024-08-16,0.0,Subscription,Starter,1,0,Net Banking,Failed,
T027917,U05568,2024-01-30,186.57,Subscription,Pro,2,20,Net Banking,Completed,
T027918,U05569,2024-06-08,23.93,Accessories,Pro,1,15,PayPal,Completed,
T027919,U05569,2024-07-11,277.23,Software,Enterprise,2,10,UPI,Completed,
T027920,U05569,2024-07-10,310.15,Accessories,Enterprise,2,5,Net Banking,Completed,
T027921,U05570,2024-11-26,445.43,Course,Pro,2,15,PayPal,Completed,
T027922,U05570,2024-11-28,79.12,Software,Analytics Add-on,3,10,UPI,Completed,
T027923,U05571,2024-08-11,0.0,Subscription,Analytics Add-on,3,10,PayPal,Failed,
T027924,U05571,2024-08-12,193.7,Software,Pro,2,20,UPI,Completed,
T027925,U05572,2024-12-05,301.32,Accessories,Starter,3,5,PayPal,Completed,
T027926,U05573,2024-01-21,291.78,Accessories,Pro,2,5,PayPal,Refunded,2024-01-28
T027927,U05573,2024-01-21,192.32,Subscription,Analytics Add-on,3,5,Net Banking,Completed,
T027928,U05573,2024-03-22,231.79,Course,Analytics Add-on,2,0,Net Banking,Completed,
T027929,U05573,2024-03-22,193.76,Accessories,Enterprise,1,20,UPI,Refunded,2024-03-27
T027930,U05574,2024-11-03,71.7,Software,Enterprise,3,0,Net Banking,Completed,
T027931,U05574,2024-11-03,138.6,Accessories,Pro,1,10,UPI,Completed,
T027932,U05574,2024-12-06,452.65,Course,Pro,1,0,PayPal,Completed,
T027933,U05574,2025-01-01,0.0,Software,Pro,2,20,PayPal,Failed,
T027934,U05574,2025-01-02,400.79,Subscription,Enterprise,1,5,UPI,Completed,
T027935,U05575,2024-03-09,0.0,Course,Starter,2,0,Net Banking,Failed,
T027936,U05575,2024-03-10,201.0,Course,Analytics Add-on,2,10,PayPal,Completed,
T027937,U05575,2024-05-10,175.99,Subscription,Enterprise,3,20,Net Banking,Completed,
T027938,U05575,2024-06-08,372.66,Software,Starter,1,10,Card,Completed,
T027939,U05575,2024-06-06,397.68,Software,Enterprise,1,5,PayPal,Refunded,2024-06-13
T027940,U05575,2024-07-09,389.21,Accessories,Analytics Add-on,1,10,Net Banking,Completed,
T027941,U05575,2024-07-11,226.42,Accessories,Pro,3,20,UPI,Completed,
T027942,U05576,2024-02-26,326.68,Software,Analytics Add-on,3,0,UPI,Refunded,2024-03-02
T027943,U05576,2024-02-26,249.03,Accessories,Pro,1,20,UPI,Completed,
T027944,U05576,2024-03-25,29.63,Course,Starter,2,5,Card,Completed,
T027945,U05576,2024-03-25,214.09,Software,Enterprise,3,0,PayPal,Completed,
T027946,U05576,2024-04-27,404.26,Subscription,Analytics Add-on,2,5,Net Banking,Refunded,2024-05-01
T027947,U05576,2024-05-29,320.87,Subscription,Starter,3,5,Card,Completed,
T027948,U05576,2024-07-24,290.65,Software,Analytics Add-on,3,20,PayPal,Completed,
T027949,U05576,2024-07-25,287.34,Course,Starter,2,10,Net Banking,Completed,
T027950,U05576,2024-10-23,338.64,Course,Analytics Add-on,2,20,PayPal,Completed,
T027951,U05576,2024-11-22,130.66,Course,Starter,3,0,Net Banking,Completed,
T027952,U05576,2024-11-20,282.9,Accessories,Enterprise,3,10,UPI,Completed,
T027953,U05576,2024-12-24,422.23,Course,Enterprise,2,5,Net Banking,Completed,
T027954,U05576,2024-12-24,102.75,Course,Analytics Add-on,3,10,Net Banking,Completed,
T027955,U05576,2025-01-25,178.11,Subscription,Analytics Add-on,3,20,Card,Completed,
T027956,U05577,2024-09-11,331.94,Software,Starter,3,10,PayPal,Completed,
T027957,U05577,2024-09-11,182.37,Subscription,Pro,3,20,Net Banking,Completed,
T027958,U05577,2024-11-10,475.52,Software,Pro,3,0,UPI,Completed,
T027959,U05577,2024-11-10,133.59,Subscription,Pro,2,20,Net Banking,Completed,
T027960,U05578,2024-08-11,367.45,Course,Analytics Add-on,3,0,Net Banking,Completed,
T027961,U05578,2024-08-11,129.37,Subscription,Analytics Add-on,3,15,PayPal,Completed,
T027962,U05578,2024-09-11,399.33,Software,Analytics Add-on,3,5,Card,Refunded,2024-09-18
T027963,U05579,2024-03-24,0.0,Subscription,Enterprise,2,15,PayPal,Failed,
T027964,U05581,2024-11-11,116.44,Subscription,Analytics Add-on,3,5,PayPal,Completed,
T027965,U05581,2024-11-11,402.07,Accessories,Analytics Add-on,2,10,PayPal,Completed,
T027966,U05581,2024-12-16,371.13,Subscription,Analytics Add-on,2,15,UPI,Completed,
T027967,U05581,2025-01-11,155.95,Subscription,Pro,1,15,Card,Completed,
T027968,U05582,2024-06-20,0.0,Accessories,Enterprise,2,10,UPI,Failed,
T027969,U05582,2024-07-19,187.1,Subscription,Analytics Add-on,1,15,Card,Completed,
T027970,U05582,2024-08-18,362.97,Accessories,Analytics Add-on,1,15,Net Banking,Completed,
T027971,U05582,2024-08-20,62.3,Subscription,Pro,1,10,UPI,Completed,
T027972,U05582,2024-10-16,329.21,Course,Starter,2,15,Card,Refunded,2024-10-23
T027973,U05583,2024-11-20,69.27,Course,Starter,1,0,Card,Completed,
T027974,U05583,2024-11-21,0.0,Accessories,Enterprise,2,10,Card,Failed,
T027975,U05583,2024-12-23,142.97,Subscription,Starter,1,0,Net Banking,Completed,
T027976,U05583,2025-02-17,362.15,Accessories,Starter,2,20,PayPal,Completed,
T027977,U05583,2025-02-20,0.0,Software,Starter,1,10,PayPal,Failed,
T027978,U05583,2025-03-20,376.62,Subscription,Analytics Add-on,1,5,Net Banking,Completed,
T027979,U05583,2025-04-22,272.3,Subscription,Analytics Add-on,1,0,Net Banking,Completed,
T027980,U05583,2025-04-23,0.0,Subscription,Enterprise,3,10,PayPal,Failed,
T027981,U05584,2024-03-27,0.0,Software,Analytics Add-on,1,15,UPI,Failed,
T027982,U05584,2024-03-26,271.01,Software,Enterprise,3,5,UPI,Completed,
T027983,U05584,2024-05-30,265.67,Subscription,Pro,3,10,Net Banking,Refunded,2024-06-04
T027984,U05584,2024-05-29,75.08,Course,Enterprise,3,0,Card,Completed,
T027985,U05584,2024-07-26,489.03,Course,Starter,2,10,Net Banking,Completed,
T027986,U05584,2024-07-24,443.61,Subscription,Pro,1,15,PayPal,Refunded,2024-07-31
T027987,U05585,2024-08-01,363.56,Accessories,Analytics Add-on,1,20,Net Banking,Completed,
T027988,U05585,2024-08-01,340.3,Accessories,Starter,2,15,Net Banking,Completed,
T027989,U05586,2024-01-14,63.38,Subscription,Enterprise,3,10,Net Banking,Completed,
T027990,U05587,2024-03-28,54.78,Accessories,Starter,3,20,UPI,Completed,
T027991,U05588,2024-11-13,446.76,Subscription,Analytics Add-on,2,15,Net Banking,Completed,
T027992,U05588,2024-11-10,275.6,Course,Analytics Add-on,3,20,Card,Completed,
T027993,U05588,2024-12-06,367.24,Software,Analytics Add-on,2,0,Net Banking,Completed,
T027994,U05588,2024-12-09,192.89,Accessories,Analytics Add-on,3,10,PayPal,Completed,
T027995,U05588,2025-01-06,251.23,Subscription,Starter,1,0,Net Banking,Refunded,2025-01-11
T027996,U05589,2025-01-10,178.49,Software,Starter,3,10,UPI,Completed,
T027997,U05590,2024-10-17,0.0,Subscription,Analytics Add-on,2,10,Card,Failed,
T027998,U05590,2024-10-17,396.39,Software,Analytics Add-on,3,20,Card,Completed,
T027999,U05591,2024-05-16,345.66,Subscription,Starter,1,20,UPI,Completed,
T028000,U05591,2024-07-13,220.28,Accessories,Enterprise,3,20,UPI,Refunded,2024-07-18
T028001,U05591,2024-07-11,0.0,Accessories,Pro,3,10,Card,Failed,
T028002,U05591,2024-10-14,260.24,Accessories,Enterprise,1,5,Net Banking,Completed,
T028003,U05591,2024-10-14,442.19,Subscription,Enterprise,1,20,PayPal,Completed,
T028004,U05591,2024-11-11,353.35,Accessories,Analytics Add-on,3,5,PayPal,Completed,
T028005,U05591,2024-11-11,36.05,Course,Pro,1,20,UPI,Completed,
T028006,U05591,2024-12-12,0.0,Software,Pro,2,20,Net Banking,Failed,
T028007,U05591,2024-12-13,371.88,Subscription,Enterprise,3,20,UPI,Completed,
T028008,U05591,2025-02-08,273.0,Course,Starter,1,0,Card,Completed,
T028009,U05591,2025-04-12,337.51,Course,Pro,2,0,UPI,Completed,
T028010,U05592,2024-05-16,332.1,Accessories,Analytics Add-on,1,0,PayPal,Completed,
T028011,U05592,2024-05-13,447.87,Subscription,Analytics Add-on,1,20,Net Banking,Completed,
T028012,U05593,2024-02-04,156.69,Course,Enterprise,1,0,Net Banking,Completed,
T028013,U05593,2024-03-07,427.14,Subscription,Analytics Add-on,3,20,UPI,Completed,
T028014,U05593,2024-04-05,0.0,Subscription,Starter,1,5,Net Banking,Failed,
T028015,U05594,2025-02-27,156.19,Course,Pro,1,0,Card,Refunded,2025-03-03
T028016,U05594,2025-04-26,220.38,Subscription,Starter,1,10,UPI,Completed,
T028017,U05594,2025-04-28,361.68,Subscription,Enterprise,1,0,PayPal,Completed,
T028018,U05594,2025-07-24,0.0,Accessories,Enterprise,3,5,Card,Failed,
T028019,U05594,2025-08-29,266.19,Software,Starter,2,5,UPI,Completed,
T028020,U05594,2025-09-22,495.95,Course,Pro,3,0,Card,Completed,
T028021,U05594,2025-09-22,339.55,Course,Starter,2,20,PayPal,Completed,
T028022,U05594,2025-10-25,298.97,Software,Starter,1,20,Card,Completed,
T028023,U05595,2024-05-29,198.56,Accessories,Analytics Add-on,2,5,Card,Completed,
T028024,U05597,2024-11-02,408.77,Subscription,Enterprise,2,5,UPI,Completed,
T028025,U05597,2025-01-25,484.9,Course,Pro,3,0,Net Banking,Completed,
T028026,U05597,2025-02-28,145.03,Software,Analytics Add-on,1,0,UPI,Refunded,2025-03-05
T028027,U05597,2025-02-27,328.71,Subscription,Enterprise,2,0,Card,Completed,
T028028,U05597,2025-03-30,0.0,Subscription,Starter,3,15,Card,Failed,
T028029,U05598,2024-12-05,411.55,Accessories,Enterprise,2,0,Net Banking,Refunded,2024-12-12
T028030,U05599,2024-03-29,0.0,Course,Enterprise,3,10,UPI,Failed,
T028031,U05599,2024-03-29,245.43,Software,Starter,3,15,Card,Completed,
T028032,U05599,2024-06-28,317.74,Subscription,Enterprise,3,5,PayPal,Completed,
T028033,U05599,2024-07-30,200.21,Course,Pro,3,5,UPI,Completed,
T028034,U05599,2024-08-25,483.7,Software,Enterprise,3,5,UPI,Completed,
T028035,U05599,2024-09-27,479.02,Accessories,Enterprise,2,15,PayPal,Refunded,2024-10-04
T028036,U05599,2024-10-25,293.51,Course,Analytics Add-on,1,0,Net Banking,Completed,
T028037,U05599,2025-01-25,320.8,Course,Analytics Add-on,3,15,UPI,Completed,
T028038,U05599,2025-02-19,116.56,Software,Analytics Add-on,2,5,Net Banking,Completed,
T028039,U05599,2025-02-22,289.78,Subscription,Enterprise,1,15,Net Banking,Completed,
T028040,U05602,2024-11-01,391.06,Subscription,Enterprise,1,5,UPI,Completed,
T028041,U05602,2024-11-02,354.44,Subscription,Starter,2,20,PayPal,Completed,
T028042,U05602,2024-11-27,81.84,Accessories,Starter,3,10,Card,Completed,
T028043,U05602,2024-11-29,398.23,Accessories,Pro,3,15,UPI,Completed,
T028044,U05602,2025-01-01,360.74,Software,Enterprise,3,10,Net Banking,Completed,
T028045,U05602,2025-02-02,207.45,Course,Analytics Add-on,3,0,Card,Completed,
T028046,U05602,2025-02-01,186.74,Accessories,Starter,3,10,UPI,Completed,
T028047,U05602,2025-03-01,145.23,Course,Enterprise,1,5,Card,Completed,
T028048,U05602,2025-05-03,305.03,Accessories,Enterprise,1,15,Net Banking,Refunded,2025-05-07
T028049,U05602,2025-05-02,126.65,Subscription,Enterprise,3,20,PayPal,Completed,
T028050,U05602,2025-07-01,434.28,Software,Pro,1,20,Net Banking,Completed,
T028051,U05602,2025-07-26,205.35,Software,Enterprise,1,5,UPI,Completed,
T028052,U05602,2025-07-25,229.22,Subscription,Enterprise,1,15,PayPal,Completed,
T028053,U05602,2025-08-29,0.0,Course,Analytics Add-on,1,0,Net Banking,Failed,
T028054,U05602,2025-08-28,350.53,Subscription,Enterprise,2,10,UPI,Completed,
T028055,U05606,2024-08-23,334.22,Course,Starter,3,0,UPI,Completed,
T028056,U05606,2024-08-25,322.36,Subscription,Starter,1,0,Card,Completed,
T028057,U05606,2024-10-24,396.64,Accessories,Analytics Add-on,3,5,Card,Completed,
T028058,U05606,2024-10-24,0.0,Software,Starter,1,10,Card,Failed,
T028059,U05606,2024-11-21,31.17,Accessories,Analytics Add-on,2,10,Net Banking,Completed,
T028060,U05606,2024-12-21,318.9,Accessories,Analytics Add-on,1,10,Net Banking,Completed,
T028061,U05606,2024-12-22,433.12,Accessories,Enterprise,2,5,Card,Completed,
T028062,U05606,2025-01-20,140.22,Course,Starter,1,10,UPI,Completed,
T028063,U05606,2025-01-23,361.47,Subscription,Pro,1,15,Net Banking,Completed,
T028064,U05606,2025-05-20,53.17,Accessories,Enterprise,1,20,UPI,Completed,
T028065,,2025-05-21,388.87,Software,Analytics Add-on,3,10,PayPal,Completed,
T028066,U05606,2025-06-22,0.0,Software,Starter,2,15,Net Banking,Failed,
T028067,U05607,2024-03-12,166.32,Course,Starter,2,20,UPI,Completed,
T028068,U05607,2024-04-13,45.73,Software,Enterprise,2,15,Net Banking,Completed,
T028069,U05607,2024-05-17,34.49,Course,Starter,1,10,PayPal,Completed,
T028070,U05607,2024-06-11,370.47,Software,Starter,3,0,PayPal,Completed,
T028071,U05607,2024-06-10,216.75,Subscription,Analytics Add-on,1,10,Net Banking,Completed,
T028072,U05607,2024-07-16,385.22,Software,Enterprise,1,0,Card,Completed,
T028073,U05607,2024-08-07,280.77,Software,Analytics Add-on,3,15,PayPal,Completed,
T028074,U05607,2024-09-10,129.51,Accessories,Starter,1,20,UPI,Completed,
T028075,U05607,2024-10-13,312.64,Software,Pro,1,5,Net Banking,Completed,
T028076,U05607,2024-10-11,25.63,Course,Starter,3,10,PayPal,Completed,
T028077,U05607,2024-11-08,59.47,Subscription,Enterprise,3,0,PayPal,Completed,
T028078,U05607,2024-11-09,429.55,Subscription,Pro,3,0,UPI,Completed,
T028079,U05607,2025-01-07,39.55,Subscription,Pro,3,0,PayPal,Completed,
T028080,U05607,2025-02-07,39.75,Course,Pro,1,20,UPI,Completed,
T028081,U05607,2025-02-06,160.92,Software,Starter,3,10,PayPal,Completed,
T028082,U05608,2024-07-14,216.15,Accessories,Enterprise,1,0,Card,Refunded,2024-07-20
T028083,U05608,2024-07-16,0.0,Accessories,Enterprise,3,10,Card,Failed,
T028084,U05608,2024-08-11,183.57,Software,Pro,3,10,Net Banking,Completed,
T028085,U05608,2024-08-13,313.33,Accessories,Analytics Add-on,3,0,Card,Completed,
T028086,U05609,2025-01-12,349.66,Course,Pro,2,0,PayPal,Completed,
T028087,U05609,2025-01-14,433.57,Software,Analytics Add-on,3,15,Card,Completed,
T028088,U05609,2025-02-09,0.0,Accessories,Pro,1,10,UPI,Failed,
T028089,U05609,2025-03-14,360.51,Subscription,Analytics Add-on,3,10,PayPal,Completed,
T028090,U05609,2025-04-15,164.67,Course,Pro,2,20,Card,Completed,
T028091,U05609,2025-04-13,52.87,Software,Analytics Add-on,1,15,UPI,Completed,
T028092,U05610,2024-03-18,480.35,Course,Analytics Add-on,3,5,UPI,Completed,
T028093,U05610,2024-03-17,466.07,Subscription,Enterprise,1,5,Net Banking,Completed,
T028094,U05611,2024-10-21,304.83,Software,Pro,3,0,PayPal,Completed,
T028095,U05611,2024-10-19,0.0,Subscription,Analytics Add-on,1,10,Net Banking,Failed,
T028096,U05611,2024-11-20,190.91,Software,Starter,1,0,UPI,Completed,
T028097,U05611,2024-11-20,39.32,Course,Enterprise,3,0,Card,Completed,
T028098,U05611,2024-12-20,478.38,Accessories,Starter,1,5,UPI,Completed,
T028099,U05611,2025-01-14,53.05,Accessories,Analytics Add-on,1,5,Net Banking,Completed,
T028100,U05611,2025-01-17,227.34,Subscription,Analytics Add-on,2,20,Net Banking,Completed,
T028101,U05611,2025-02-18,469.61,Course,Starter,3,15,Card,Completed,
T028102,U05611,2025-02-17,176.36,Software,Pro,3,5,PayPal,Completed,
T028103,U05611,2025-03-19,224.56,Software,Analytics Add-on,1,10,Card,Completed,
T028104,U05611,2025-04-18,0.0,Software,Analytics Add-on,3,0,Net Banking,Failed,
T028105,U05611,2025-04-19,32.54,Software,Pro,3,10,UPI,Completed,
T028106,U05612,2024-10-16,255.73,Software,Pro,2,10,Net Banking,Completed,
T028107,U05613,2024-12-07,329.64,Software,Analytics Add-on,1,0,PayPal,Completed,
T028108,,2024-12-04,273.73,Software,Analytics Add-on,1,15,Card,Completed,
T028109,U05613,2025-01-05,66.82,Accessories,Starter,2,15,Net Banking,Refunded,2025-01-10
T028110,U05613,2025-01-04,0.0,Course,Enterprise,1,15,UPI,Failed,
T028111,U05613,2025-03-06,123.57,Software,Enterprise,1,15,PayPal,Completed,
T028112,U05615,2024-08-12,0.0,Subscription,Analytics Add-on,3,20,PayPal,Failed,
T028113,U05616,2024-12-09,238.51,Software,Pro,2,10,Card,Completed,
T028114,U05616,2025-01-05,246.34,Software,Analytics Add-on,1,15,UPI,Completed,
T028115,U05616,2025-01-07,119.51,Subscription,Starter,2,15,PayPal,Completed,
T028116,U05616,2025-02-10,489.34,Accessories,Pro,3,5,Net Banking,Completed,
T028117,U05616,2025-02-07,317.93,Subscription,Pro,2,10,Net Banking,Completed,
T028118,U05617,2024-07-20,220.43,Software,Pro,1,20,PayPal,Completed,
T028119,U05617,2024-07-21,350.04,Accessories,Analytics Add-on,2,0,Card,Completed,
T028120,U05617,2024-08-23,327.42,Software,Analytics Add-on,3,15,PayPal,Completed,
T028121,U05617,2024-08-23,135.36,Accessories,Analytics Add-on,2,15,Net Banking,Completed,
T028122,U05618,2024-01-25,88.87,Subscription,Enterprise,1,5,Net Banking,Completed,
T028123,U05618,2024-01-26,187.8,Course,Analytics Add-on,3,20,Card,Completed,
T028124,U05619,2024-06-03,366.79,Subscription,Enterprise,1,5,UPI,Completed,
