subscription_id,user_id,start_date,renewal_date,end_date,monthly_fee,status
S05038,U05038,2024-03-28,2024-04-27,2024-05-27,0,Cancelled
S05039,U05039,2024-04-02,2024-05-02,2024-07-01,50,Cancelled
S05040,U05040,2024-09-17,2024-10-17,2025-05-15,20,Cancelled
S05041,U05041,2024-03-02,2024-04-01,2024-05-01,20,Cancelled
S05042,U05042,2024-01-30,2024-02-29,2024-11-25,50,Cancelled
S05043,U05043,2024-11-03,2024-12-03,2025-04-02,0,Cancelled
S05044,U05044,2024-03-27,2024-04-26,,0,Active
S05045,U05045,2024-05-31,2024-06-30,2024-12-27,20,Cancelled
S05046,U05046,2024-04-17,2024-05-17,2024-06-16,50,Cancelled
S05047,U05047,2024-04-07,2024-05-07,2024-06-06,20,Cancelled
S05048,U05048,2024-10-11,2024-11-10,2025-07-08,50,Cancelled
S05049,U05049,2024-01-11,2024-02-10,2024-02-10,0,Cancelled
S05050,U05050,2024-06-10,2024-07-10,2024-08-09,20,Cancelled
S05051,U05051,2024-01-31,2024-03-01,,20,Active
S05052,U05052,2024-10-17,2024-11-16,2025-01-15,20,Cancelled
S05053,U05053,2024-01-16,2024-02-15,2024-08-13,50,Cancelled
S05054,U05054,2024-06-17,2024-07-17,2025-04-13,20,Cancelled
S05055,U05055,2024-07-12,2024-08-11,2025-06-07,20,Cancelled
S05056,U05056,2024-08-28,2024-09-27,2024-10-27,0,Cancelled
S05057,U05057,2024-08-11,2024-09-10,2024-12-09,0,Cancelled
S05058,U05058,2024-06-05,2024-07-05,2024-11-02,20,Cancelled
S05059,U05059,2024-07-21,2024-08-20,2025-04-17,20,Cancelled
S05060,U05060,2024-08-02,2024-09-01,2025-05-29,50,Cancelled
S05061,U05061,2024-04-10,2024-05-10,,20,Active
S05062,U05062,2024-11-27,2024-12-27,2025-04-26,20,Cancelled
S05063,U05063,2024-03-21,2024-04-20,2024-05-20,0,Cancelled
S05064,U05064,2024-11-02,2024-12-02,2025-04-01,50,Cancelled
S05065,U05065,2024-04-02,2024-05-02,2025-02-26,50,Cancelled
S05066,U05066,2024-02-13,2024-03-14,2024-07-12,20,Cancelled
S05067,U05067,2024-05-19,2024-06-18,2024-06-18,0,Cancelled
S05068,U05068,2024-10-21,2024-11-20,2024-11-20,20,Cancelled
S05069,U05069,2024-06-21,2024-07-21,2024-07-21,20,Cancelled
S05070,U05070,2024-12-05,2025-01-04,2025-03-05,20,Cancelled
S05071,U05071,2024-10-04,2024-11-03,2024-12-03,50,Cancelled
S05072,U05072,2024-02-26,2024-03-27,2024-09-23,50,Cancelled
S05073,U05073,2024-01-17,2024-02-16,,50,Active
S05074,U05074,2024-02-04,2024-03-05,2024-03-05,20,Cancelled
S05075,U05075,2024-04-28,2024-05-28,2024-06-27,0,Cancelled
S05076,U05076,2024-08-13,2024-09-12,2024-12-11,0,Cancelled
S05077,U05077,2024-09-01,2024-10-01,2025-06-28,0,Cancelled
S05078,U05078,2024-09-08,2024-10-08,2025-04-06,0,Cancelled
S05079,U05079,2024-11-15,2024-12-15,2025-01-14,50,Cancelled
S05080,U05080,2024-07-07,2024-08-06,2024-10-05,20,Cancelled
S05081,U05081,2024-08-01,2024-08-31,2024-10-30,50,Cancelled
S05082,U05082,2024-01-12,2024-02-11,2024-03-12,50,Cancelled
S05083,U05083,2024-06-05,2024-07-05,2024-09-03,20,Cancelled
S05084,U05084,2024-07-08,2024-08-07,2025-03-05,0,Cancelled
S05085,U05085,2024-01-21,2024-02-20,2024-07-19,20,Cancelled
S05086,U05086,2024-10-14,2024-11-13,,20,Active
S05087,U05087,2024-05-12,2024-06-11,2024-11-08,0,Cancelled
S05088,U05088,2024-07-29,2024-08-28,,50,Active
S05089,U05089,2024-10-13,2024-11-12,2025-04-11,0,Cancelled
S05090,U05090,2024-10-27,2024-11-26,,50,Active
S05091,U05091,2024-12-20,2025-01-19,2025-05-19,50,Cancelled
S05092,U05092,2024-11-21,2024-12-21,2025-09-17,0,Cancelled
S05093,U05093,2024-03-21,2024-04-20,2024-09-17,0,Cancelled
S05094,U05094,2024-07-28,2024-08-27,2024-08-27,0,Cancelled
S05095,U05095,2024-08-12,2024-09-11,2024-11-10,50,Cancelled
S05096,U05096,2024-08-12,2024-09-11,2025-02-08,20,Cancelled
S05097,U05097,2024-03-21,2024-04-20,2024-11-16,20,Cancelled
S05098,U05098,2024-09-06,2024-10-06,2024-10-06,0,Cancelled
S05099,U05099,2024-03-14,2024-04-13,2024-05-13,20,Cancelled
S05100,U05100,2024-06-12,2024-07-12,2024-10-10,0,Cancelled
S05101,U05101,2024-01-28,2024-02-27,2024-08-25,0,Cancelled
S05102,U05102,2024-11-13,2024-12-13,2024-12-13,50,Cancelled
S05103,U05103,2024-12-05,2025-01-04,2025-02-03,0,Cancelled
S05104,U05104,2024-02-17,2024-03-18,2024-04-17,20,Cancelled
S05105,U05105,2024-07-26,2024-08-25,2025-02-21,50,Cancelled
S05106,U05106,2024-03-21,2024-04-20,,20,Active
S05107,U05107,2024-04-24,2024-05-24,2024-08-22,20,Cancelled
S05108,U05108,2024-10-10,2024-11-09,2025-08-06,20,Cancelled
S05109,U05109,2024-02-29,2024-03-30,2024-03-30,50,Cancelled
S05110,U05110,2024-07-01,2024-07-31,2024-08-30,20,Cancelled
S05111,U05111,2024-08-13,2024-09-12,2025-01-10,20,Cancelled
S05112,U05112,2024-03-21,2024-04-20,2024-06-19,20,Cancelled
S05113,U05113,2024-02-17,2024-03-18,2024-06-16,50,Cancelled
S05114,U05114,2024-06-11,2024-07-11,2025-02-06,0,Cancelled
S05115,U05115,2024-01-13,2024-02-12,2024-03-13,20,Cancelled
S05116,U05116,2024-02-14,2024-03-15,2024-03-15,50,Cancelled
S05117,U05117,2024-09-23,2024-10-23,2025-07-20,0,Cancelled
S05118,U05118,2024-05-16,2024-06-15,2024-11-12,0,Cancelled
S05119,U05119,2024-12-18,2025-01-17,2025-01-17,0,Cancelled
S05120,U05120,2024-12-15,2025-01-14,2025-07-13,20,Cancelled
S05121,U05121,2024-03-18,2024-04-17,2025-02-11,50,Cancelled
S05122,U05122,2024-02-24,2024-03-25,2024-09-21,50,Cancelled
S05123,U05123,2024-11-11,2024-12-11,2024-12-11,50,Cancelled
S05124,U05124,2024-08-17,2024-09-16,2024-10-16,50,Cancelled
S05125,U05125,2024-11-03,2024-12-03,2025-02-01,20,Cancelled
S05126,U05126,2024-12-01,2024-12-31,2025-07-29,0,Cancelled
S05127,U05127,2024-05-24,2024-06-23,2024-12-20,50,Cancelled
S05128,U05128,2024-06-22,2024-07-22,,50,Active
S05129,U05129,2024-11-20,2024-12-20,2025-03-20,20,Cancelled
S05130,U05130,2024-08-02,2024-09-01,2025-05-29,20,Cancelled
S05131,U05131,2024-05-12,2024-06-11,2025-01-07,50,Cancelled
S05132,U05132,2024-07-22,2024-08-21,,50,Active
S05133,U05133,2024-11-02,2024-12-02,2025-04-01,0,Cancelled
S05134,U05134,2024-04-24,2024-05-24,2024-07-23,20,Cancelled
S05135,U05135,2024-09-10,2024-10-10,2024-10-10,20,Cancelled
S05136,U05136,2024-01-12,2024-02-11,,20,Active
S05137,U05137,2024-05-28,2024-06-27,2024-06-27,0,Cancelled
S05138,U05138,2024-12-27,2025-01-26,2025-05-26,0,Cancelled
S05139,U05139,2024-03-16,2024-04-15,2024-04-15,20,Cancelled
S05140,U05140,2024-07-30,2024-08-29,2024-09-28,20,Cancelled
S05141,U05141,2024-10-05,2024-11-04,2025-04-03,20,Cancelled
S05142,U05142,2024-06-08,2024-07-08,2024-10-06,50,Cancelled
S05143,U05143,2024-12-11,2025-01-10,2025-03-11,50,Cancelled
S05144,U05144,2024-01-08,2024-02-07,2024-04-07,50,Cancelled
S05145,U05145,2024-07-08,2024-08-07,2025-01-04,20,Cancelled
S05146,U05146,2024-05-02,2024-06-01,2025-03-28,20,Cancelled
S05147,U05147,2024-05-10,2024-06-09,2024-06-09,50,Cancelled
S05148,U05148,2024-11-21,2024-12-21,2025-03-21,50,Cancelled
S05149,U05149,2024-08-20,2024-09-19,2025-03-18,50,Cancelled
S05150,U05150,2024-01-10,2024-02-09,2024-07-08,20,Cancelled
S05151,U05151,2024-04-24,2024-05-24,2024-05-24,50,Cancelled
S05152,U05152,2024-11-14,2024-12-14,2024-12-14,50,Cancelled
S05153,U05153,2024-12-05,2025-01-04,2025-03-05,20,Cancelled
S05154,U05154,2024-08-28,2024-09-27,,0,Active
S05155,U05155,2024-05-31,2024-06-30,,0,Active
S05156,U05156,2024-07-20,2024-08-19,2024-08-19,50,Cancelled
S05157,U05157,2024-11-25,2024-12-25,,20,Active
S05158,U05158,2024-11-11,2024-12-11,2024-12-11,20,Cancelled
S05159,U05159,2024-04-02,2024-05-02,2025-01-27,50,Cancelled
S05160,U05160,2024-03-25,2024-04-24,2024-06-23,0,Cancelled
S05161,U05161,2024-05-24,2024-06-23,2024-06-23,50,Cancelled
S05162,U05162,2024-09-28,2024-10-28,2025-01-26,20,Cancelled
S05163,U05163,2024-01-09,2024-02-08,2024-02-08,50,Cancelled
S05164,U05164,2024-12-05,2025-01-04,2025-06-03,0,Cancelled
S05165,U05165,2024-12-15,2025-01-14,2025-01-14,0,Cancelled
S05166,U05166,2024-06-11,2024-07-11,2024-09-09,50,Cancelled
S05167,U05167,2024-07-29,2024-08-28,2024-09-27,50,Cancelled
S05168,U05168,2024-07-31,2024-08-30,2025-01-27,50,Cancelled
S05169,U05169,2024-10-26,2024-11-25,2025-06-23,50,Cancelled
S05170,U05170,2024-03-29,2024-04-28,2024-04-28,0,Cancelled
S05171,U05171,2024-04-19,2024-05-19,2025-02-13,20,Cancelled
S05172,U05172,2024-06-29,2024-07-29,2024-07-29,20,Cancelled
S05173,U05173,2024-10-10,2024-11-09,2025-04-08,0,Cancelled
S05174,U05174,2024-01-16,2024-02-15,2024-09-12,20,Cancelled
S05175,U05175,2024-07-21,2024-08-20,2024-09-19,20,Cancelled
S05176,U05176,2024-05-09,2024-06-08,2025-02-03,0,Cancelled
S05177,U05177,2024-01-01,2024-01-31,2024-01-31,20,Cancelled
S05178,U05178,2024-09-04,2024-10-04,2025-04-02,20,Cancelled
S05179,U05179,2024-09-21,2024-10-21,2024-11-20,0,Cancelled
S05180,U05180,2024-06-18,2024-07-18,2024-07-18,0,Cancelled
S05181,U05181,2024-08-09,2024-09-08,2024-09-08,20,Cancelled
S05182,U05182,2024-03-07,2024-04-06,2024-04-06,0,Cancelled
S05183,U05183,2024-01-05,2024-02-04,2024-04-04,0,Cancelled
S05184,U05184,2024-08-28,2024-09-27,2024-09-27,0,Cancelled
S05185,U05185,2024-05-15,2024-06-14,2024-08-13,20,Cancelled
S05186,U05186,2024-02-16,2024-03-17,2024-06-15,20,Cancelled
S05187,U05187,2024-09-13,2024-10-13,2024-11-12,20,Cancelled
S05188,U05188,2024-10-20,2024-11-19,2025-01-18,50,Cancelled
S05189,U05189,2024-09-07,2024-10-07,2025-07-04,0,Cancelled
S05190,U05190,2024-03-31,2024-04-30,2024-07-29,20,Cancelled
S05191,U05191,2024-12-13,2025-01-12,2025-01-12,50,Cancelled
S05192,U05192,2024-12-09,2025-01-08,,20,Active
S05193,U05193,2024-12-23,2025-01-22,2025-08-20,20,Cancelled
S05194,U05194,2024-07-20,2024-08-19,2024-09-18,20,Cancelled
S05195,U05195,2024-03-15,2024-04-14,2024-08-12,0,Cancelled
S05196,U05196,2024-01-29,2024-02-28,2024-04-28,50,Cancelled
S05197,U05197,2024-04-14,2024-05-14,2024-05-14,50,Cancelled
S05198,U05198,2024-11-05,2024-12-05,2025-06-03,0,Cancelled
S05199,U05199,2024-08-13,2024-09-12,2024-09-12,20,Cancelled
S05200,U05200,2024-02-15,2024-03-16,2024-03-16,50,Cancelled
S05201,U05201,2024-05-29,2024-06-28,2024-10-26,0,Cancelled
S05202,U05202,2024-04-21,2024-05-21,2024-08-19,50,Cancelled
S05203,U05203,2024-05-14,2024-06-13,2024-07-13,20,Cancelled
S05204,U05204,2024-07-03,2024-08-02,2024-09-01,50,Cancelled
S05205,U05205,2024-03-29,2024-04-28,2024-06-27,50,Cancelled
S05206,U05206,2024-02-13,2024-03-14,2024-05-13,50,Cancelled
S05207,U05207,2024-04-22,2024-05-22,2024-09-19,50,Cancelled
S05208,U05208,2024-12-08,2025-01-07,2025-03-08,0,Cancelled
S05209,U05209,2024-11-07,2024-12-07,2024-12-07,20,Cancelled
S05210,U05210,2024-07-10,2024-08-09,,20,Active
S05211,U05211,2024-09-26,2024-10-26,2025-01-24,20,Cancelled
S05212,U05212,2024-01-18,2024-02-17,2024-06-16,0,Cancelled
S05213,U05213,2024-12-16,2025-01-15,2025-04-15,20,Cancelled
S05214,U05214,2024-06-07,2024-07-07,2024-07-07,0,Cancelled
S05215,U05215,2024-02-25,2024-03-26,2024-12-21,20,Cancelled
S05216,U05216,2024-05-09,2024-06-08,2024-06-08,50,Cancelled
S05217,U05217,2024-04-09,2024-05-09,2024-05-09,0,Cancelled
S05218,U05218,2024-06-02,2024-07-02,2024-08-01,0,Cancelled
S05219,U05219,2024-03-20,2024-04-19,2024-04-19,0,Cancelled
S05220,U05220,2024-04-02,2024-05-02,2024-05-02,50,Cancelled
S05221,U05221,2024-05-27,2024-06-26,2024-06-26,50,Cancelled
S05222,U05222,2024-06-12,2024-07-12,2024-08-11,20,Cancelled
S05223,U05223,2024-11-24,2024-12-24,2024-12-24,20,Cancelled
S05224,U05224,2024-04-30,2024-05-30,,0,Active
S05225,U05225,2024-06-01,2024-07-01,2024-07-01,20,Cancelled
S05226,U05226,2024-11-26,2024-12-26,2025-02-24,50,Cancelled
S05227,U05227,2024-08-19,2024-09-18,,50,Active
S05228,U05228,2024-05-15,2024-06-14,2024-11-11,0,Cancelled
S05229,U05229,2024-06-22,2024-07-22,2024-12-19,20,Cancelled
S05230,U05230,2024-11-23,2024-12-23,2025-01-22,20,Cancelled
S05231,U05231,2024-07-08,2024-08-07,2024-08-07,50,Cancelled
S05232,U05232,2024-07-10,2024-08-09,2024-09-08,50,Cancelled
S05233,U05233,2024-11-23,2024-12-23,2025-04-22,20,Cancelled
S05234,U05234,2024-02-28,2024-03-29,2024-05-28,20,Cancelled
S05235,U05235,2024-06-14,2024-07-14,2024-07-14,20,Cancelled
S05236,U05236,2024-07-28,2024-08-27,2024-10-26,0,Cancelled
S05237,U05237,2024-01-29,2024-02-28,2024-03-29,0,Cancelled
S05238,U05238,2024-06-09,2024-07-09,2025-01-05,20,Cancelled
S05239,U05239,2024-12-26,2025-01-25,2025-03-26,20,Cancelled
S05240,U05240,2024-11-20,2024-12-20,2025-09-16,20,Cancelled
S05241,U05241,2024-08-05,2024-09-04,,0,Active
S05242,U05242,2024-07-16,2024-08-15,2024-08-15,50,Cancelled
S05243,U05243,2024-06-20,2024-07-20,2024-12-17,50,Cancelled
S05244,U05244,2024-12-26,2025-01-25,2025-07-24,50,Cancelled
S05245,U05245,2024-01-09,2024-02-08,,0,Active
S05246,U05246,2024-03-16,2024-04-15,2024-04-15,20,Cancelled
S05247,U05247,2024-06-19,2024-07-19,2024-07-19,20,Cancelled
S05248,U05248,2024-08-22,2024-09-21,2025-01-19,20,Cancelled
S05249,U05249,2024-10-29,2024-11-28,2025-07-26,20,Cancelled
S05250,U05250,2024-04-12,2024-05-12,2025-01-07,50,Cancelled
S05251,U05251,2024-11-12,2024-12-12,2025-01-11,0,Cancelled
S05252,U05252,2024-08-20,2024-09-19,2024-11-18,0,Cancelled
S05253,U05253,2024-11-06,2024-12-06,2025-01-05,50,Cancelled
S05254,U05254,2024-07-17,2024-08-16,2024-10-15,0,Cancelled
S05255,U05255,2024-04-24,2024-05-24,2025-02-18,20,Cancelled
S05256,U05256,2024-02-13,2024-03-14,2024-04-13,0,Cancelled
S05257,U05257,2024-10-16,2024-11-15,2025-07-13,0,Cancelled
S05258,U05258,2024-12-15,2025-01-14,2025-02-13,20,Cancelled
S05259,U05259,2024-10-01,2024-10-31,2024-10-31,20,Cancelled
S05260,U05260,2024-07-09,2024-08-08,2024-09-07,50,Cancelled
S05261,U05261,2024-02-21,2024-03-22,2024-08-19,0,Cancelled
S05262,U05262,2024-05-30,2024-06-29,2024-09-27,50,Cancelled
S05263,U05263,2024-11-17,2024-12-17,2025-03-17,0,Cancelled
S05264,U05264,2024-09-14,2024-10-14,2025-01-12,50,Cancelled
S05265,U05265,2024-05-27,2024-06-26,2024-07-26,0,Cancelled
S05266,U05266,2024-10-23,2024-11-22,2025-03-22,50,Cancelled
S05267,U05267,2024-12-14,2025-01-13,2025-02-12,50,Cancelled
S05268,U05268,2024-02-15,2024-03-16,2024-04-15,20,Cancelled
S05269,U05269,2024-01-24,2024-02-23,2024-11-19,20,Cancelled
S05270,U05270,2024-03-07,2024-04-06,2024-04-06,50,Cancelled
S05271,U05271,2024-06-07,2024-07-07,2024-10-05,20,Cancelled
S05272,U05272,2024-12-13,2025-01-12,2025-05-12,0,Cancelled
S05273,U05273,2024-09-06,2024-10-06,2024-12-05,50,Cancelled
S05274,U05274,2024-01-20,2024-02-19,2024-02-19,0,Cancelled
S05275,U05275,2024-05-13,2024-06-12,2024-06-12,50,Cancelled
S05276,U05276,2024-01-21,2024-02-20,2024-06-19,50,Cancelled
S05277,U05277,2024-12-25,2025-01-24,2025-03-25,50,Cancelled
S05278,U05278,2024-02-23,2024-03-24,,50,Active
S05279,U05279,2024-10-16,2024-11-15,2025-08-12,20,Cancelled
S05280,U05280,2024-07-22,2024-08-21,2024-11-19,0,Cancelled
S05281,U05281,2024-07-13,2024-08-12,2024-09-11,0,Cancelled
S05282,U05282,2024-05-09,2024-06-08,2024-08-07,20,Cancelled
S05283,U05283,2024-02-27,2024-03-28,2024-03-28,0,Cancelled
S05284,U05284,2024-10-30,2024-11-29,2025-01-28,50,Cancelled
S05285,U05285,2024-11-23,2024-12-23,2025-01-22,0,Cancelled
S05286,U05286,2024-03-02,2024-04-01,2024-06-30,20,Cancelled
S05287,U05287,2024-01-19,2024-02-18,2024-05-18,20,Cancelled
S05288,U05288,2024-08-01,2024-08-31,2024-12-29,20,Cancelled
S05289,U05289,2024-05-13,2024-06-12,2025-04-08,20,Cancelled
S05290,U05290,2024-05-11,2024-06-10,2024-11-07,50,Cancelled
S05291,U05291,2024-05-10,2024-06-09,2024-06-09,0,Cancelled
S05292,U05292,2024-08-15,2024-09-14,2025-01-12,0,Cancelled
S05293,U05293,2024-08-31,2024-09-30,2025-02-27,50,Cancelled
S05294,U05294,2024-08-11,2024-09-10,,50,Active
S05295,U05295,2024-06-29,2024-07-29,,20,Active
S05296,U05296,2024-10-12,2024-11-11,,0,Active
S05297,U05297,2024-03-03,2024-04-02,2024-04-02,50,Cancelled
S05298,U05298,2024-03-08,2024-04-07,2024-05-07,0,Cancelled
S05299,U05299,2024-10-04,2024-11-03,2025-01-02,50,Cancelled
S05300,U05300,2024-08-12,2024-09-11,2024-09-11,0,Cancelled
S05301,U05301,2024-01-17,2024-02-16,2024-03-17,50,Cancelled
S05302,U05302,2024-03-18,2024-04-17,2024-10-14,0,Cancelled
S05303,U05303,2024-03-05,2024-04-04,2024-09-01,20,Cancelled
S05304,U05304,2024-10-24,2024-11-23,2025-01-22,50,Cancelled
S05305,U05305,2024-10-25,2024-11-24,2025-03-24,50,Cancelled
S05306,U05306,2024-04-13,2024-05-13,2024-06-12,50,Cancelled
S05307,U05307,2024-09-15,2024-10-15,2025-01-13,20,Cancelled
S05308,U05308,2024-11-28,2024-12-28,2024-12-28,0,Cancelled
S05309,U05309,2024-07-22,2024-08-21,2024-11-19,20,Cancelled
S05310,U05310,2024-05-04,2024-06-03,,0,Active
S05311,U05311,2024-12-06,2025-01-05,2025-07-04,20,Cancelled
S05312,U05312,2024-10-03,2024-11-02,2024-11-02,50,Cancelled
S05313,U05313,2024-11-01,2024-12-01,2024-12-01,50,Cancelled
S05314,U05314,2024-02-06,2024-03-07,2024-06-05,50,Cancelled
S05315,U05315,2024-07-03,2024-08-02,2024-08-02,50,Cancelled
S05316,U05316,2024-12-10,2025-01-09,,0,Active
S05317,U05317,2024-01-31,2024-03-01,2024-08-28,50,Cancelled
S05318,U05318,2024-06-08,2024-07-08,2024-11-05,20,Cancelled
S05319,U05319,2024-08-06,2024-09-05,2025-05-03,20,Cancelled
S05320,U05320,2024-01-31,2024-03-01,2024-03-31,20,Cancelled
S05321,U05321,2024-07-21,2024-08-20,,0,Active
S05322,U05322,2024-04-04,2024-05-04,2024-10-31,0,Cancelled
S05323,U05323,2024-10-09,2024-11-08,2025-07-06,0,Cancelled
S05324,U05324,2024-08-14,2024-09-13,2024-11-12,50,Cancelled
S05325,U05325,2024-05-23,2024-06-22,2024-07-22,0,Cancelled
S05326,U05326,2024-01-27,2024-02-26,2024-06-25,0,Cancelled
S05327,U05327,2024-11-19,2024-12-19,2025-02-17,50,Cancelled
S05328,U05328,2024-11-15,2024-12-15,2025-02-13,0,Cancelled
S05329,U05329,2024-04-26,2024-05-26,,50,Active
S05330,U05330,2024-03-10,2024-04-09,2024-10-06,0,Cancelled
S05331,U05331,2024-10-30,2024-11-29,2024-12-29,20,Cancelled
S05332,U05332,2024-11-24,2024-12-24,,20,Active
S05333,U05333,2024-10-06,2024-11-05,2024-11-05,0,Cancelled
S05334,U05334,2024-04-20,2024-05-20,,20,Active
S05335,U05335,2024-11-27,2024-12-27,,50,Active
S05336,U05336,2024-01-20,2024-02-19,2024-09-16,0,Cancelled
S05337,U05337,2024-02-29,2024-03-30,2024-03-30,20,Cancelled
S05338,U05338,2024-04-08,2024-05-08,2024-06-07,20,Cancelled
S05339,U05339,2024-01-10,2024-02-09,2024-02-09,0,Cancelled
S05340,U05340,2024-04-16,2024-05-16,2024-05-16,0,Cancelled
S05341,U05341,2024-12-17,2025-01-16,2025-01-16,20,Cancelled
S05342,U05342,2024-07-23,2024-08-22,2024-11-20,20,Cancelled
S05343,U05343,2024-04-07,2024-05-07,2024-07-06,50,Cancelled
S05344,U05344,2024-11-04,2024-12-04,2025-01-03,20,Cancelled
S05345,U05345,2024-02-26,2024-03-27,2024-03-27,50,Cancelled
S05346,U05346,2024-01-03,2024-02-02,2024-03-03,20,Cancelled
S05347,U05347,2024-04-25,2024-05-25,,20,Active
S05348,U05348,2024-04-03,2024-05-03,2025-02-27,50,Cancelled
S05349,U05349,2024-09-02,2024-10-02,2024-11-01,50,Cancelled
S05350,U05350,2024-03-27,2024-04-26,2024-07-25,20,Cancelled
S05351,U05351,2024-05-27,2024-06-26,,20,Active
S05352,U05352,2024-09-12,2024-10-12,2025-02-09,20,Cancelled
S05353,U05353,2024-03-24,2024-04-23,,50,Active
S05354,U05354,2024-10-10,2024-11-09,,0,Active
S05355,U05355,2024-05-12,2024-06-11,,20,Active
S05356,U05356,2024-06-05,2024-07-05,2025-05-01,0,Cancelled
S05357,U05357,2024-08-28,2024-09-27,2025-02-24,20,Cancelled
S05358,U05358,2024-06-07,2024-07-07,2024-07-07,50,Cancelled
S05359,U05359,2024-05-10,2024-06-09,2024-10-07,0,Cancelled
S05360,U05360,2024-07-17,2024-08-16,2024-08-16,50,Cancelled
S05361,U05361,2024-04-19,2024-05-19,2024-09-16,0,Cancelled
S05362,U05362,2024-06-11,2024-07-11,2024-07-11,20,Cancelled
S05363,U05363,2024-02-02,2024-03-03,2024-11-28,20,Cancelled
S05364,U05364,2024-10-10,2024-11-09,2025-02-07,20,Cancelled
S05365,U05365,2024-12-18,2025-01-17,2025-06-16,20,Cancelled
S05366,U05366,2024-12-03,2025-01-02,2025-07-01,0,Cancelled
S05367,U05367,2024-02-01,2024-03-02,2024-05-01,0,Cancelled
S05368,U05368,2024-09-18,2024-10-18,2025-01-16,50,Cancelled
S05369,U05369,2024-11-17,2024-12-17,2025-06-15,20,Cancelled
S05370,U05370,2024-06-12,2024-07-12,2024-07-12,20,Cancelled
S05371,U05371,2024-04-29,2024-05-29,2024-07-28,0,Cancelled
S05372,U05372,2024-06-14,2024-07-14,2024-09-12,0,Cancelled
S05373,U05373,2024-04-24,2024-05-24,2024-05-24,0,Cancelled
S05374,U05374,2024-09-11,2024-10-11,2024-12-10,20,Cancelled
S05375,U05375,2024-07-11,2024-08-10,,0,Active
S05376,U05376,2024-12-22,2025-01-21,2025-06-20,20,Cancelled
S05377,U05377,2024-05-01,2024-05-31,2024-07-30,50,Cancelled
S05378,U05378,2024-08-09,2024-09-08,2024-12-07,20,Cancelled
S05379,U05379,2024-07-04,2024-08-03,2024-10-02,20,Cancelled
S05380,U05380,2024-08-30,2024-09-29,2025-01-27,50,Cancelled
S05381,U05381,2024-05-17,2024-06-16,2024-06-16,50,Cancelled
S05382,U05382,2024-12-02,2025-01-01,2025-05-01,50,Cancelled
S05383,U05383,2024-09-28,2024-10-28,2025-06-25,50,Cancelled
S05384,U05384,2024-04-15,2024-05-15,2024-08-13,0,Cancelled
S05385,U05385,2024-02-16,2024-03-17,2024-07-15,50,Cancelled
S05386,U05386,2024-09-06,2024-10-06,2024-12-05,50,Cancelled
S05387,U05387,2024-09-14,2024-10-14,2024-10-14,0,Cancelled
S05388,U05388,2024-11-04,2024-12-04,2025-06-02,0,Cancelled
S05389,U05389,2024-06-17,2024-07-17,2024-07-17,0,Cancelled
S05390,U05390,2024-08-07,2024-09-06,2025-07-03,50,Cancelled
S05391,U05391,2024-02-17,2024-03-18,2024-06-16,50,Cancelled
S05392,U05392,2024-03-14,2024-04-13,2024-05-13,20,Cancelled
S05393,U05393,2024-02-21,2024-03-22,2024-11-17,20,Cancelled
S05394,U05394,2024-08-12,2024-09-11,2024-11-10,20,Cancelled
S05395,U05395,2024-11-12,2024-12-12,2025-02-10,0,Cancelled
S05396,U05396,2024-12-05,2025-01-04,2025-02-03,50,Cancelled
S05397,U05397,2024-11-07,2024-12-07,2024-12-07,50,Cancelled
S05398,U05398,2024-04-17,2024-05-17,,0,Active
S05399,U05399,2024-12-14,2025-01-13,2025-03-14,0,Cancelled
S05400,U05400,2024-02-22,2024-03-23,2024-03-23,0,Cancelled
S05401,U05401,2024-01-16,2024-02-15,2024-03-16,0,Cancelled
S05402,U05402,2024-07-26,2024-08-25,2024-09-24,50,Cancelled
S05403,U05403,2024-04-18,2024-05-18,2024-05-18,0,Cancelled
S05404,U05404,2024-05-07,2024-06-06,2024-08-05,50,Cancelled
S05405,U05405,2024-10-26,2024-11-25,2025-06-23,20,Cancelled
S05406,U05406,2024-09-02,2024-10-02,2025-03-01,20,Cancelled
S05407,U05407,2024-07-11,2024-08-10,2024-09-09,50,Cancelled
S05408,U05408,2024-02-04,2024-03-05,2024-04-04,20,Cancelled
S05409,U05409,2024-11-02,2024-12-02,2025-05-01,20,Cancelled
S05410,U05410,2024-04-28,2024-05-28,2025-02-22,20,Cancelled
S05411,U05411,2024-10-21,2024-11-20,2024-11-20,20,Cancelled
S05412,U05412,2024-08-13,2024-09-12,2024-11-11,20,Cancelled
S05413,U05413,2024-04-14,2024-05-14,2024-06-13,0,Cancelled
S05414,U05414,2024-09-21,2024-10-21,2024-11-20,20,Cancelled
S05415,U05415,2024-09-20,2024-10-20,,0,Active
S05416,U05416,2024-05-30,2024-06-29,2024-09-27,0,Cancelled
S05417,U05417,2024-07-14,2024-08-13,2024-08-13,50,Cancelled
S05418,U05418,2024-04-29,2024-05-29,2024-06-28,20,Cancelled
S05419,U05419,2024-10-29,2024-11-28,2024-12-28,0,Cancelled
S05420,U05420,2024-02-28,2024-03-29,2024-08-26,20,Cancelled
S05421,U05421,2024-01-05,2024-02-04,2024-02-04,0,Cancelled
S05422,U05422,2024-02-19,2024-03-20,2024-06-18,20,Cancelled
