transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,first_transaction_date,cohort_month
T025059,U04977,2024-10-17,250.52,Subscription,Starter,3,10,UPI,2024-02-17,2024-02
T025060,U04977,2024-11-13,41.84,Course,Starter,1,20,Card,2024-02-17,2024-02
T025061,U04977,2024-11-10,359.79,Subscription,Enterprise,1,15,Net Banking,2024-02-17,2024-02
T025062,U04977,2024-12-12,79.66,Accessories,Enterprise,3,15,Net Banking,2024-02-17,2024-02
T025064,U04978,2024-10-23,407.62,Course,Starter,1,10,Net Banking,2024-10-23,2024-10
T025066,U04978,2024-12-24,439.37,Accessories,Enterprise,3,15,Card,2024-10-23,2024-10
T025067,U04979,2024-11-14,121.59,Accessories,Enterprise,1,0,UPI,2024-11-14,2024-11
T025068,U04979,2024-11-17,448.01,Subscription,Enterprise,3,20,UPI,2024-11-14,2024-11
T025069,U04979,2024-12-16,497.72,Subscription,Starter,2,20,PayPal,2024-11-14,2024-11
T025070,U04980,2024-05-08,101.92,Course,Starter,2,5,Net Banking,2024-05-08,2024-05
T025071,U04980,2024-06-12,183.9,Software,Enterprise,2,15,Net Banking,2024-05-08,2024-05
T025072,U04981,2024-12-24,434.17,Accessories,Pro,1,5,Net Banking,2024-12-23,2024-12
T025073,U04981,2024-12-23,460.55,Course,Starter,2,15,Card,2024-12-23,2024-12
T025074,U04982,2024-11-28,252.7,Course,Analytics Add-on,2,10,UPI,2024-11-28,2024-11
T025075,U04982,2024-12-01,457.46,Subscription,Analytics Add-on,1,0,UPI,2024-11-28,2024-11
T025076,U04982,2024-12-28,284.99,Course,Enterprise,3,10,PayPal,2024-11-28,2024-11
T025077,U04982,2025-01-26,393.64,Course,Pro,3,0,Net Banking,2024-11-28,2024-11
T025078,U04982,2025-01-29,241.88,Accessories,Analytics Add-on,1,5,PayPal,2024-11-28,2024-11
T025079,U04983,2024-06-02,456.63,Course,Enterprise,2,10,PayPal,2024-06-02,2024-06
T025081,U04983,2024-07-04,472.5,Course,Pro,1,10,Net Banking,2024-06-02,2024-06
T025082,U04983,2024-07-04,359.95,Software,Pro,1,5,PayPal,2024-06-02,2024-06
T025083,U04983,2024-07-31,138.69,Subscription,Analytics Add-on,3,0,Net Banking,2024-06-02,2024-06
T025084,U04983,2024-10-29,330.85,Accessories,Enterprise,3,10,PayPal,2024-06-02,2024-06
T025085,U04984,2024-06-04,41.56,Course,Pro,2,5,UPI,2024-06-04,2024-06
T025086,U04984,2024-07-05,346.8,Software,Enterprise,3,0,Card,2024-06-04,2024-06
T025087,U04984,2024-07-05,320.97,Course,Starter,2,20,Card,2024-06-04,2024-06
T025089,U04984,2024-08-03,92.71,Course,Analytics Add-on,3,15,UPI,2024-06-04,2024-06
T025090,U04985,2024-04-03,481.1,Course,Starter,3,0,UPI,2024-04-03,2024-04
T025091,U04985,2024-05-06,329.64,Course,Starter,3,15,PayPal,2024-04-03,2024-04
T025092,U04985,2024-05-05,393.01,Subscription,Starter,3,15,Card,2024-04-03,2024-04
T025094,U04985,2024-06-02,444.74,Subscription,Analytics Add-on,2,5,PayPal,2024-04-03,2024-04
T025095,U04985,2024-07-09,432.13,Accessories,Analytics Add-on,2,10,Net Banking,2024-04-03,2024-04
T025096,U04985,2024-11-05,450.47,Software,Pro,3,10,PayPal,2024-04-03,2024-04
T025097,U04985,2024-11-05,200.64,Accessories,Starter,2,5,PayPal,2024-04-03,2024-04
T025098,U04985,2025-01-01,196.37,Course,Enterprise,3,5,Net Banking,2024-04-03,2024-04
T025099,U04985,2025-03-01,349.09,Accessories,Starter,2,10,Net Banking,2024-04-03,2024-04
T025100,U04986,2024-06-11,85.45,Course,Enterprise,3,5,UPI,2024-06-11,2024-06
T025101,U04986,2024-08-12,233.78,Course,Pro,3,5,PayPal,2024-06-11,2024-06
T025102,U04986,2024-10-09,118.9,Software,Starter,3,15,Net Banking,2024-06-11,2024-06
T025103,U04986,2024-10-08,353.81,Course,Enterprise,1,15,Net Banking,2024-06-11,2024-06
T025104,U04986,2024-11-10,83.96,Accessories,Pro,1,0,PayPal,2024-06-11,2024-06
T025107,U04986,2025-02-05,408.67,Course,Starter,2,10,Card,2024-06-11,2024-06
T025109,U04986,2025-04-05,22.57,Accessories,Enterprise,3,10,Net Banking,2024-06-11,2024-06
T025110,U04986,2025-05-07,95.87,Subscription,Enterprise,2,10,Card,2024-06-11,2024-06
T025111,U04987,2024-02-12,362.36,Software,Enterprise,2,0,PayPal,2024-02-12,2024-02
T025112,U04987,2024-02-13,36.57,Subscription,Starter,2,0,Net Banking,2024-02-12,2024-02
T025113,U04987,2024-04-11,375.98,Subscription,Starter,1,5,PayPal,2024-02-12,2024-02
T025114,U04987,2024-06-11,277.97,Course,Enterprise,3,5,Card,2024-02-12,2024-02
T025116,U04987,2024-07-12,205.61,Course,Analytics Add-on,1,0,PayPal,2024-02-12,2024-02
T025117,U04987,2024-10-12,440.8,Accessories,Enterprise,1,0,UPI,2024-02-12,2024-02
T025118,U04988,2024-08-20,435.95,Subscription,Analytics Add-on,3,0,Card,2024-08-20,2024-08
T025119,U04988,2024-09-22,216.55,Course,Analytics Add-on,3,15,UPI,2024-08-20,2024-08
T025120,U04988,2024-09-20,343.9,Course,Starter,1,15,PayPal,2024-08-20,2024-08
T025121,U04988,2024-10-23,477.38,Accessories,Analytics Add-on,2,15,PayPal,2024-08-20,2024-08
T025122,U04988,2024-10-26,108.76,Software,Enterprise,3,0,Card,2024-08-20,2024-08
T025125,U04988,2024-12-22,472.3,Software,Pro,1,15,Net Banking,2024-08-20,2024-08
T025126,U04988,2025-01-21,207.13,Subscription,Enterprise,3,20,Card,2024-08-20,2024-08
T025127,U04988,2025-01-23,498.58,Accessories,Enterprise,2,0,PayPal,2024-08-20,2024-08
T025128,U04989,2024-05-29,464.11,Accessories,Analytics Add-on,3,20,UPI,2024-05-27,2024-05
T025129,U04989,2024-05-27,328.69,Software,Starter,3,20,UPI,2024-05-27,2024-05
T025130,U04989,2024-06-30,408.92,Subscription,Enterprise,2,5,Net Banking,2024-05-27,2024-05
T025132,U04989,2024-07-29,493.77,Course,Analytics Add-on,1,5,UPI,2024-05-27,2024-05
T025134,U04990,2024-07-07,471.11,Accessories,Enterprise,2,10,Net Banking,2024-07-07,2024-07
T025135,U04990,2024-08-06,186.2,Course,Pro,2,5,Net Banking,2024-07-07,2024-07
T025136,U04990,2024-09-08,91.55,Subscription,Enterprise,3,15,PayPal,2024-07-07,2024-07
T025137,U04990,2024-10-03,88.02,Subscription,Enterprise,1,15,Net Banking,2024-07-07,2024-07
T025138,U04990,2024-10-02,424.06,Subscription,Analytics Add-on,1,15,Card,2024-07-07,2024-07
T025139,U04990,2024-11-07,120.57,Course,Pro,1,5,Card,2024-07-07,2024-07
T025141,U04990,2025-01-02,370.1,Course,Starter,1,5,PayPal,2024-07-07,2024-07
T025142,U04990,2025-02-28,436.55,Software,Pro,3,10,Card,2024-07-07,2024-07
T025143,U04990,2025-03-31,186.42,Accessories,Enterprise,1,15,Net Banking,2024-07-07,2024-07
T025144,U04990,2025-04-01,212.41,Course,Enterprise,3,10,PayPal,2024-07-07,2024-07
T025145,U04991,2024-01-11,275.08,Subscription,Pro,2,15,PayPal,2024-01-09,2024-01
T025146,U04991,2024-01-09,284.24,Software,Enterprise,1,15,UPI,2024-01-09,2024-01
T025147,U04992,2024-11-04,210.53,Subscription,Analytics Add-on,3,10,Card,2024-11-04,2024-11
T025148,U04992,2025-01-03,356.73,Course,Pro,3,0,Net Banking,2024-11-04,2024-11
T025149,U04992,2025-01-02,138.08,Accessories,Pro,1,0,Card,2024-11-04,2024-11
T025151,U04992,2025-04-06,309.36,Course,Enterprise,3,0,UPI,2024-11-04,2024-11
T025152,U04992,2025-05-06,323.07,Subscription,Starter,2,10,Net Banking,2024-11-04,2024-11
T025153,U04992,2025-07-29,414.25,Software,Starter,3,20,UPI,2024-11-04,2024-11
T025154,U04992,2025-09-28,298.43,Subscription,Pro,2,0,PayPal,2024-11-04,2024-11
T025155,U04992,2025-09-30,107.5,Subscription,Starter,1,0,Net Banking,2024-11-04,2024-11
T025156,U04993,2024-04-11,295.18,Course,Pro,1,10,Net Banking,2024-04-11,2024-04
T025157,U04993,2024-04-11,440.94,Software,Analytics Add-on,3,20,Net Banking,2024-04-11,2024-04
T025158,U04993,2024-05-09,330.58,Accessories,Analytics Add-on,3,10,UPI,2024-04-11,2024-04
T025159,U04993,2024-07-09,410.34,Course,Pro,2,5,PayPal,2024-04-11,2024-04
T025160,U04993,2024-07-11,420.76,Subscription,Analytics Add-on,2,10,PayPal,2024-04-11,2024-04
T025161,U04993,2024-08-09,192.54,Accessories,Starter,1,5,UPI,2024-04-11,2024-04
T025162,U04993,2024-08-06,323.77,Subscription,Pro,2,5,UPI,2024-04-11,2024-04
T025163,U04993,2024-09-08,456.55,Subscription,Enterprise,2,0,Card,2024-04-11,2024-04
T025164,U04993,2024-09-09,444.65,Subscription,Enterprise,1,15,Card,2024-04-11,2024-04
T025165,U04993,2024-10-06,242.8,Accessories,Analytics Add-on,1,10,PayPal,2024-04-11,2024-04
T025166,U04993,2024-10-03,206.85,Software,Enterprise,2,15,Net Banking,2024-04-11,2024-04
T025167,U04995,2024-08-19,152.81,Accessories,Enterprise,3,5,Net Banking,2024-08-18,2024-08
T025168,U04995,2024-08-18,385.19,Course,Pro,3,10,PayPal,2024-08-18,2024-08
T025169,U04996,2024-12-29,42.21,Accessories,Starter,2,5,Net Banking,2024-12-29,2024-12
T025170,U04996,2024-12-29,92.49,Subscription,Analytics Add-on,3,20,Net Banking,2024-12-29,2024-12
T025171,U04996,2025-02-01,320.09,Course,Starter,3,20,UPI,2024-12-29,2024-12
T025172,U04996,2025-02-02,136.64,Accessories,Pro,1,5,Card,2024-12-29,2024-12
T025173,U04996,2025-03-30,461.85,Course,Starter,1,0,PayPal,2024-12-29,2024-12
T025174,U04996,2025-05-02,229.53,Course,Analytics Add-on,2,15,UPI,2024-12-29,2024-12
T025175,U04996,2025-07-02,150.18,Accessories,Starter,1,0,Card,2024-12-29,2024-12
T025176,U04996,2025-08-03,330.55,Subscription,Pro,1,10,PayPal,2024-12-29,2024-12
T025177,U04996,2025-07-31,373.59,Software,Analytics Add-on,3,10,UPI,2024-12-29,2024-12
T025178,U04996,2025-08-29,173.71,Accessories,Starter,1,5,Card,2024-12-29,2024-12
T025181,U04996,2025-10-29,342.12,Course,Pro,3,20,UPI,2024-12-29,2024-12
T025182,U04996,2025-11-30,47.26,Course,Starter,1,15,Card,2024-12-29,2024-12
T025183,U04996,2025-12-01,475.03,Course,Analytics Add-on,1,20,Net Banking,2024-12-29,2024-12
T025184,U04997,2024-09-01,387.83,Accessories,Analytics Add-on,1,20,PayPal,2024-09-01,2024-09
T025186,U04998,2024-07-29,198.4,Software,Analytics Add-on,1,5,UPI,2024-07-29,2024-07
T025189,U04998,2025-01-29,444.15,Accessories,Analytics Add-on,2,15,UPI,2024-07-29,2024-07
T025190,U04999,2024-10-02,419.29,Course,Starter,1,5,Net Banking,2024-10-02,2024-10
T025192,U04999,2024-12-04,326.5,Course,Pro,3,10,PayPal,2024-10-02,2024-10
T025193,U04999,2024-12-05,142.82,Software,Starter,1,0,Card,2024-10-02,2024-10
T025194,U04999,2025-03-02,109.26,Accessories,Starter,1,20,PayPal,2024-10-02,2024-10
T025195,U04999,2025-03-02,121.88,Subscription,Pro,1,10,PayPal,2024-10-02,2024-10
T025196,U04999,2025-03-31,184.6,Software,Starter,3,20,PayPal,2024-10-02,2024-10
T025197,U04999,2025-05-29,83.49,Software,Enterprise,2,10,UPI,2024-10-02,2024-10
T025198,U04999,2025-05-28,274.8,Subscription,Enterprise,1,10,Card,2024-10-02,2024-10
T025200,U04999,2025-07-03,393.09,Course,Analytics Add-on,2,5,Card,2024-10-02,2024-10
T025201,U05000,2024-10-28,144.91,Subscription,Analytics Add-on,2,10,UPI,2024-10-26,2024-10
T025202,U05000,2024-10-26,389.03,Course,Enterprise,1,20,Card,2024-10-26,2024-10
T025203,U05000,2024-11-30,247.43,Accessories,Pro,2,10,Card,2024-10-26,2024-10
T025204,U05000,2024-12-31,266.8,Subscription,Starter,3,20,Net Banking,2024-10-26,2024-10
T025206,U05000,2025-01-27,253.68,Course,Starter,2,20,Card,2024-10-26,2024-10
T025207,U05000,2025-01-28,29.54,Software,Starter,3,0,UPI,2024-10-26,2024-10
T025208,U05000,2025-02-25,158.62,Subscription,Enterprise,2,20,Card,2024-10-26,2024-10
T025209,U05000,2025-03-26,79.95,Accessories,Pro,3,0,Net Banking,2024-10-26,2024-10
T025210,U05000,2025-03-25,454.27,Course,Analytics Add-on,3,10,Card,2024-10-26,2024-10
T025211,U05000,2025-04-23,175.18,Subscription,Starter,1,5,UPI,2024-10-26,2024-10
T025212,U05001,2024-06-15,397.85,Software,Starter,2,10,Card,2024-06-15,2024-06
T025213,U05001,2024-08-13,436.99,Software,Pro,1,5,Card,2024-06-15,2024-06
T025214,U05001,2024-08-12,69.49,Software,Enterprise,1,20,Card,2024-06-15,2024-06
T025215,U05002,2024-06-17,488.94,Software,Enterprise,3,15,Card,2024-06-17,2024-06
T025216,U05002,2024-06-19,150.01,Course,Enterprise,1,10,UPI,2024-06-17,2024-06
T025217,U05003,2024-05-28,175.97,Course,Starter,3,10,PayPal,2024-05-25,2024-05
T025218,U05003,2024-05-25,75.36,Software,Starter,2,20,PayPal,2024-05-25,2024-05
T025219,U05003,2024-06-26,208.23,Subscription,Analytics Add-on,1,15,PayPal,2024-05-25,2024-05
T025221,U05003,2024-07-27,192.35,Software,Analytics Add-on,1,0,PayPal,2024-05-25,2024-05
T025222,U05003,2024-11-23,235.43,Accessories,Analytics Add-on,2,15,Card,2024-05-25,2024-05
T025225,U05004,2024-11-02,161.13,Software,Starter,3,10,Card,2024-11-02,2024-11
T025226,U05004,2024-12-01,269.39,Accessories,Starter,2,0,PayPal,2024-11-02,2024-11
T025227,U05005,2024-03-29,472.54,Software,Pro,3,20,Card,2024-03-29,2024-03
T025228,U05005,2024-05-03,360.9,Software,Starter,1,20,Net Banking,2024-03-29,2024-03
T025230,U05005,2024-06-27,406.2,Subscription,Analytics Add-on,3,0,UPI,2024-03-29,2024-03
T025231,U05006,2024-03-25,110.49,Accessories,Pro,2,10,Card,2024-03-25,2024-03
T025233,U05006,2024-04-25,104.61,Accessories,Enterprise,3,10,PayPal,2024-03-25,2024-03
T025234,U05006,2024-04-24,414.08,Subscription,Analytics Add-on,3,5,Card,2024-03-25,2024-03
T025236,U05006,2024-05-27,356.29,Accessories,Pro,3,5,Card,2024-03-25,2024-03
T025237,U05007,2024-08-06,230.95,Course,Analytics Add-on,2,15,PayPal,2024-08-06,2024-08
T025238,U05007,2024-09-05,243.68,Software,Analytics Add-on,3,20,Net Banking,2024-08-06,2024-08
T025239,U05007,2024-09-07,462.75,Accessories,Enterprise,2,5,UPI,2024-08-06,2024-08
T025241,U05007,2024-10-06,468.12,Course,Enterprise,2,10,Net Banking,2024-08-06,2024-08
T025243,U05007,2025-01-28,498.05,Subscription,Starter,3,5,PayPal,2024-08-06,2024-08
T025245,U05008,2024-11-02,447.4,Accessories,Analytics Add-on,1,5,Net Banking,2024-11-02,2024-11
T025246,U05008,2024-11-27,289.31,Software,Enterprise,1,15,PayPal,2024-11-02,2024-11
T025247,U05008,2024-11-29,256.82,Subscription,Starter,1,5,UPI,2024-11-02,2024-11
T025249,U05009,2024-12-12,132.24,Subscription,Analytics Add-on,3,20,PayPal,2024-12-12,2024-12
T025250,U05009,2024-12-12,50.85,Course,Pro,2,0,PayPal,2024-12-12,2024-12
T025251,U05009,2025-01-10,275.39,Course,Pro,3,5,Net Banking,2024-12-12,2024-12
T025252,U05009,2025-01-10,223.91,Subscription,Starter,3,5,Net Banking,2024-12-12,2024-12
T025254,U05009,2025-03-10,200.69,Subscription,Enterprise,3,15,Card,2024-12-12,2024-12
T025255,U05010,2024-03-17,357.43,Software,Pro,1,0,PayPal,2024-03-17,2024-03
T025256,U05010,2024-04-14,116.6,Software,Pro,3,20,UPI,2024-03-17,2024-03
T025260,U05011,2024-06-18,28.63,Software,Starter,2,20,UPI,2024-06-18,2024-06
T025261,U05011,2024-06-18,294.06,Accessories,Pro,2,10,UPI,2024-06-18,2024-06
T025262,U05011,2024-07-22,56.98,Software,Enterprise,1,0,PayPal,2024-06-18,2024-06
T025263,U05012,2024-06-19,166.57,Subscription,Enterprise,1,20,UPI,2024-06-19,2024-06
T025264,U05012,2024-07-17,262.14,Accessories,Enterprise,1,15,PayPal,2024-06-19,2024-06
T025265,U05012,2024-08-12,391.04,Accessories,Pro,2,15,Card,2024-06-19,2024-06
T025267,U05012,2024-09-10,326.97,Accessories,Starter,1,15,PayPal,2024-06-19,2024-06
T025270,U05013,2024-06-30,168.51,Software,Starter,2,5,UPI,2024-06-30,2024-06
T025271,U05014,2024-09-05,343.97,Accessories,Starter,3,20,Card,2024-09-05,2024-09
T025272,U05014,2024-10-04,211.77,Accessories,Enterprise,2,20,PayPal,2024-09-05,2024-09
T025273,U05014,2024-10-06,120.03,Course,Pro,3,20,UPI,2024-09-05,2024-09
T025274,U05014,2024-12-05,326.37,Accessories,Enterprise,1,15,UPI,2024-09-05,2024-09
T025275,U05015,2024-07-06,56.73,Subscription,Starter,1,5,PayPal,2024-07-04,2024-07
T025276,U05015,2024-07-04,188.54,Accessories,Pro,1,20,Card,2024-07-04,2024-07
T025277,U05015,2024-09-03,99.2,Accessories,Pro,1,20,Card,2024-07-04,2024-07
T025278,U05015,2024-09-04,290.28,Software,Starter,1,20,PayPal,2024-07-04,2024-07
T025279,U05015,2024-10-06,410.43,Course,Pro,1,10,Net Banking,2024-07-04,2024-07
T025280,U05015,2024-11-02,453.9,Subscription,Enterprise,3,20,Card,2024-07-04,2024-07
T025282,U05015,2024-12-01,35.34,Accessories,Starter,1,5,Net Banking,2024-07-04,2024-07
T025284,U05015,2024-12-31,59.64,Course,Pro,3,10,Net Banking,2024-07-04,2024-07
T025285,U05015,2025-01-30,58.58,Course,Enterprise,2,10,UPI,2024-07-04,2024-07
T025286,U05015,2025-01-31,411.51,Accessories,Analytics Add-on,1,20,Net Banking,2024-07-04,2024-07
T025287,U05016,2024-03-24,459.73,Course,Starter,2,20,Net Banking,2024-03-24,2024-03
T025288,U05016,2024-04-22,455.44,Course,Pro,2,0,PayPal,2024-03-24,2024-03
T025289,U05016,2024-04-22,469.78,Accessories,Pro,2,20,PayPal,2024-03-24,2024-03
T025290,U05016,2024-05-18,56.96,Course,Pro,1,10,Net Banking,2024-03-24,2024-03
T025291,U05016,2024-05-18,333.62,Software,Pro,3,10,PayPal,2024-03-24,2024-03
T025293,U05017,2024-07-23,252.84,Software,Pro,2,15,PayPal,2024-07-23,2024-07
T025296,U05018,2024-07-19,121.39,Course,Starter,2,10,Card,2024-07-19,2024-07
T025297,U05018,2024-08-20,367.42,Accessories,Starter,1,5,PayPal,2024-07-19,2024-07
T025298,U05018,2024-09-15,65.92,Software,Enterprise,3,10,Net Banking,2024-07-19,2024-07
T025299,U05018,2024-10-16,106.52,Course,Enterprise,2,20,UPI,2024-07-19,2024-07
T025300,U05018,2024-10-17,153.87,Course,Starter,2,10,PayPal,2024-07-19,2024-07
T025301,U05019,2024-07-27,358.13,Accessories,Pro,2,20,PayPal,2024-07-27,2024-07
T025303,U05020,2024-07-05,321.35,Accessories,Analytics Add-on,1,0,Card,2024-07-04,2024-07
T025304,U05020,2024-07-04,58.67,Subscription,Pro,2,20,PayPal,2024-07-04,2024-07
T025305,U05020,2024-09-04,289.26,Course,Analytics Add-on,2,15,Net Banking,2024-07-04,2024-07
T025307,U05020,2024-11-01,286.25,Course,Pro,3,10,Net Banking,2024-07-04,2024-07
T025309,U05020,2024-12-05,451.07,Course,Analytics Add-on,1,10,Net Banking,2024-07-04,2024-07
T025310,U05020,2025-01-02,127.61,Software,Starter,2,20,Net Banking,2024-07-04,2024-07
T025311,U05021,2024-08-24,134.3,Course,Starter,1,0,PayPal,2024-08-24,2024-08
T025312,U05024,2024-12-24,81.7,Accessories,Enterprise,2,10,PayPal,2024-12-22,2024-12
T025313,U05024,2024-12-22,277.21,Software,Pro,1,0,UPI,2024-12-22,2024-12
T025314,U05024,2025-01-21,437.31,Software,Enterprise,3,10,Card,2024-12-22,2024-12
T025315,U05025,2024-09-29,34.07,Course,Analytics Add-on,1,5,UPI,2024-09-29,2024-09
T025316,U05025,2024-09-29,477.09,Accessories,Enterprise,3,0,PayPal,2024-09-29,2024-09
T025317,U05025,2024-11-26,375.06,Accessories,Analytics Add-on,2,0,UPI,2024-09-29,2024-09
T025320,U05026,2024-09-27,388.77,Course,Analytics Add-on,2,15,UPI,2024-09-27,2024-09
T025321,U05026,2024-10-24,214.36,Course,Pro,2,10,Net Banking,2024-09-27,2024-09
T025322,U05026,2024-10-24,100.48,Software,Starter,1,15,Net Banking,2024-09-27,2024-09
T025323,U05026,2024-11-20,25.54,Software,Analytics Add-on,3,5,PayPal,2024-09-27,2024-09
T025325,U05027,2024-11-28,146.06,Software,Starter,3,10,PayPal,2024-11-28,2024-11
T025326,U05027,2024-12-23,294.53,Accessories,Starter,1,20,Net Banking,2024-11-28,2024-11
T025327,U05027,2025-01-23,72.39,Subscription,Enterprise,3,10,PayPal,2024-11-28,2024-11
T025330,U05027,2025-06-23,364.24,Software,Pro,1,5,Card,2024-11-28,2024-11
T025331,U05027,2025-07-22,254.63,Course,Pro,1,20,Card,2024-11-28,2024-11
T025332,U05027,2025-08-21,159.9,Subscription,Analytics Add-on,3,0,Card,2024-11-28,2024-11
T025333,U05027,2025-08-23,112.94,Software,Starter,3,0,UPI,2024-11-28,2024-11
T025335,U05027,2025-09-22,50.08,Course,Analytics Add-on,1,15,PayPal,2024-11-28,2024-11
T025336,U05027,2025-10-22,444.11,Course,Pro,2,15,Card,2024-11-28,2024-11
T025337,U05027,2025-10-21,95.47,Accessories,Analytics Add-on,2,0,Card,2024-11-28,2024-11
T025338,U05029,2024-11-02,106.29,Subscription,Analytics Add-on,2,10,UPI,2024-11-01,2024-11
T025339,U05029,2024-11-01,34.17,Software,Pro,2,5,Net Banking,2024-11-01,2024-11
T025340,U05029,2024-12-30,364.82,Software,Pro,2,10,Card,2024-11-01,2024-11
T025341,U05029,2024-12-30,45.14,Course,Starter,2,15,Net Banking,2024-11-01,2024-11
T025343,U05029,2025-05-01,476.37,Course,Starter,1,20,Card,2024-11-01,2024-11
T025344,U05029,2025-05-03,226.25,Subscription,Starter,1,0,Card,2024-11-01,2024-11
T025345,U05029,2025-09-24,153.27,Accessories,Enterprise,1,15,Card,2024-11-01,2024-11
T025346,U05030,2024-09-24,133.38,Software,Enterprise,1,15,PayPal,2024-09-24,2024-09
T025348,U05031,2024-01-14,492.17,Accessories,Analytics Add-on,1,5,UPI,2024-01-14,2024-01
T025349,U05031,2024-02-17,96.26,Course,Analytics Add-on,2,0,UPI,2024-01-14,2024-01
T025350,U05031,2024-02-20,178.55,Subscription,Analytics Add-on,1,5,PayPal,2024-01-14,2024-01
T025352,U05031,2024-03-14,29.01,Subscription,Enterprise,2,20,PayPal,2024-01-14,2024-01
T025353,U05031,2024-04-13,203.16,Accessories,Enterprise,3,5,UPI,2024-01-14,2024-01
T025354,U05031,2024-04-13,329.94,Subscription,Starter,3,15,Card,2024-01-14,2024-01
T025355,U05032,2024-03-14,134.97,Accessories,Enterprise,1,5,UPI,2024-03-14,2024-03
T025356,U05032,2024-06-14,90.48,Accessories,Enterprise,3,20,UPI,2024-03-14,2024-03
T025357,U05032,2024-06-13,204.86,Accessories,Analytics Add-on,3,15,Net Banking,2024-03-14,2024-03
T025358,U05032,2024-07-12,241.12,Accessories,Starter,1,5,Card,2024-03-14,2024-03
T025359,U05034,2024-02-15,238.85,Accessories,Starter,1,15,Card,2024-02-15,2024-02
T025360,U05034,2024-02-17,126.2,Software,Starter,2,20,Card,2024-02-15,2024-02
T025363,U05034,2024-04-15,133.78,Subscription,Pro,2,20,PayPal,2024-02-15,2024-02
T025364,U05034,2024-05-11,292.16,Course,Pro,3,10,PayPal,2024-02-15,2024-02
T025365,U05034,2024-05-11,124.69,Accessories,Pro,3,10,Net Banking,2024-02-15,2024-02
T025366,U05035,2024-04-28,26.42,Software,Analytics Add-on,1,10,Card,2024-04-28,2024-04
T025367,U05035,2024-05-30,267.39,Course,Starter,1,20,UPI,2024-04-28,2024-04
T025368,U05035,2024-07-27,416.62,Subscription,Pro,1,0,Net Banking,2024-04-28,2024-04
T025369,U05035,2024-07-27,388.6,Accessories,Pro,2,5,UPI,2024-04-28,2024-04
T025370,U05036,2024-08-14,345.15,Accessories,Analytics Add-on,3,5,Card,2024-08-14,2024-08
T025371,U05037,2024-09-14,91.33,Subscription,Enterprise,2,0,Card,2024-09-14,2024-09
T025372,U05037,2024-11-19,494.69,Accessories,Starter,3,5,Card,2024-09-14,2024-09
T025373,U05038,2024-05-02,356.86,Subscription,Pro,3,15,Card,2024-05-02,2024-05
T025374,U05038,2024-05-03,210.23,Course,Pro,1,15,UPI,2024-05-02,2024-05
